politician_name,ticker,trade_date,report_date,trade_size,transaction_type,est_trade_size,close_date
Ro Khanna,VZ,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,IEX,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,LII,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,MMC,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,NDSN,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,CLX,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,AIZ,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,AOS,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,HAS,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,ODFL,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,CINF,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,TFC,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,MOH,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,ADM,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,SMCI,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,BRK-B,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,HOLX,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,CNC,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,EMN,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,EQR,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,COO,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,VTRS,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,UHS,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,DELL,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,GLW,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,GEN,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,BRO,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,ZBH,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,BALL,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,ON,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,LUV,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,EL,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,WRB,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,ROL,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,NTRS,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,BRO,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,MA,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,JKHY,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,JBHT,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,VLTO,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,SYY,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,RJF,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,NSC,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,ELAN,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,ECL,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,RMD,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,PKG,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,FDS,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,DE,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,CSGP,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,ZBRA,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,WAT,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,UBER,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,JNJ,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,CDNS,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,CPRT,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,ADBE,2025-01-17,2025-02-10,15K–50K,buy,32500.0,2025-02-16
Ro Khanna,JPM,2025-01-28,2025-02-10,1K–15K,buy,8000.0,2025-02-27
Ro Khanna,MET,2025-01-21,2025-02-10,1K–15K,buy,8000.0,2025-02-20
Ro Khanna,TXN,2025-01-24,2025-02-10,1K–15K,buy,8000.0,2025-02-23
Ro Khanna,STT,2025-01-30,2025-02-10,1K–15K,buy,8000.0,2025-03-01
Ro Khanna,MET,2025-01-22,2025-02-10,1K–15K,buy,8000.0,2025-02-21
Ro Khanna,GIS,2025-01-15,2025-02-10,1K–15K,buy,8000.0,2025-02-14
Ro Khanna,MET,2025-01-14,2025-02-10,1K–15K,buy,8000.0,2025-02-13
Ro Khanna,GIS,2025-01-14,2025-02-10,1K–15K,buy,8000.0,2025-02-13
Ro Khanna,MET,2025-01-23,2025-02-10,1K–15K,buy,8000.0,2025-02-22
Ro Khanna,MET,2025-01-16,2025-02-10,1K–15K,buy,8000.0,2025-02-15
Ro Khanna,MET,2025-01-15,2025-02-10,1K–15K,buy,8000.0,2025-02-14
Ro Khanna,GIS,2025-01-17,2025-02-10,1K–15K,buy,8000.0,2025-02-16
Ro Khanna,GIS,2025-01-13,2025-02-10,1K–15K,buy,8000.0,2025-02-12
Ro Khanna,MET,2025-01-24,2025-02-10,1K–15K,buy,8000.0,2025-02-23
Ro Khanna,GIS,2025-01-21,2025-02-10,1K–15K,buy,8000.0,2025-02-20
Ro Khanna,CL,2025-01-31,2025-02-10,1K–15K,buy,8000.0,2025-03-02
Ro Khanna,COP,2025-01-16,2025-02-10,100K–250K,buy,175000.0,2025-02-15
Ro Khanna,CEG,2025-01-16,2025-02-10,50K–100K,buy,75000.0,2025-02-15
Ro Khanna,CEG,2025-01-16,2025-02-10,15K–50K,buy,32500.0,2025-02-15
Ro Khanna,ORCL,2025-01-23,2025-02-10,15K–50K,buy,32500.0,2025-02-22
Ro Khanna,HPE,2025-01-16,2025-02-10,15K–50K,buy,32500.0,2025-02-15
Ro Khanna,CAT,2025-01-16,2025-02-10,15K–50K,buy,32500.0,2025-02-15
Ro Khanna,APO,2025-01-15,2025-02-10,1K–15K,buy,8000.0,2025-02-14
Ro Khanna,APO,2025-01-15,2025-02-10,1K–15K,buy,8000.0,2025-02-14
Ro Khanna,APO,2025-01-15,2025-02-10,1K–15K,buy,8000.0,2025-02-14
John Boozman,CRM,2025-01-14,2025-02-09,1K–15K,buy,8000.0,2025-02-13
John Boozman,NVDA,2025-01-14,2025-02-09,1K–15K,buy,8000.0,2025-02-13
John Boozman,NRG,2025-01-28,2025-02-09,1K–15K,buy,8000.0,2025-02-27
John Boozman,MA,2025-01-14,2025-02-09,1K–15K,buy,8000.0,2025-02-13
Markwayne Mullin,WAB,2025-01-02,2025-01-31,15K–50K,buy,32500.0,2025-02-01
Markwayne Mullin,PRMW,2025-01-02,2025-01-31,15K–50K,buy,32500.0,2025-02-01
Markwayne Mullin,MTZ,2025-01-02,2025-01-31,15K–50K,buy,32500.0,2025-02-01
Markwayne Mullin,LRN,2025-01-02,2025-01-31,15K–50K,buy,32500.0,2025-02-01
Markwayne Mullin,GS,2025-01-02,2025-01-31,15K–50K,buy,32500.0,2025-02-01
Markwayne Mullin,DELL,2025-01-02,2025-01-31,15K–50K,buy,32500.0,2025-02-01
Markwayne Mullin,COHR,2025-01-02,2025-01-31,15K–50K,buy,32500.0,2025-02-01
Markwayne Mullin,AIT,2025-01-02,2025-01-31,15K–50K,buy,32500.0,2025-02-01
Markwayne Mullin,WAB,2025-01-02,2025-01-31,15K–50K,buy,32500.0,2025-02-01
Markwayne Mullin,PRMW,2025-01-02,2025-01-31,15K–50K,buy,32500.0,2025-02-01
Markwayne Mullin,MTZ,2025-01-02,2025-01-31,15K–50K,buy,32500.0,2025-02-01
Markwayne Mullin,LRN,2025-01-02,2025-01-31,15K–50K,buy,32500.0,2025-02-01
Markwayne Mullin,GS,2025-01-02,2025-01-31,15K–50K,buy,32500.0,2025-02-01
Markwayne Mullin,DELL,2025-01-02,2025-01-31,15K–50K,buy,32500.0,2025-02-01
Markwayne Mullin,COHR,2025-01-02,2025-01-31,15K–50K,buy,32500.0,2025-02-01
Markwayne Mullin,AIT,2025-01-02,2025-01-31,15K–50K,buy,32500.0,2025-02-01
Keith Self,PEP,2025-01-10,2025-01-29,1K–15K,buy,8000.0,2025-02-09
Keith Self,GPC,2025-01-10,2025-01-29,1K–15K,buy,8000.0,2025-02-09
Keith Self,NVDA,2025-01-10,2025-01-29,1K–15K,buy,8000.0,2025-02-09
Debbie Dingell,DIS,2025-01-15,2025-01-28,1K–15K,buy,8000.0,2025-02-14
Marjorie Taylor Greene,AMD,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,AMD,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,AMD,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,AMD,2025-01-21,2025-01-28,1K–15K,buy,8000.0,2025-02-20
Marjorie Taylor Greene,AMD,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,GOOGL,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,GOOGL,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,GOOGL,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,AMZN,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,AMZN,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,AMZN,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,AMZN,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,AMZN,2025-01-21,2025-01-28,1K–15K,buy,8000.0,2025-02-20
Marjorie Taylor Greene,BRK-B,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,BRK-B,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,BRK-B,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,CAH,2025-01-21,2025-01-28,1K–15K,buy,8000.0,2025-02-20
Marjorie Taylor Greene,CAT,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,CAT,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,CAT,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,DVN,2025-01-21,2025-01-28,1K–15K,buy,8000.0,2025-02-20
Marjorie Taylor Greene,LLY,2025-01-21,2025-01-28,1K–15K,buy,8000.0,2025-02-20
Marjorie Taylor Greene,HD,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,INTC,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,INTC,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,JNJ,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,JNJ,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,JNJ,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,JPM,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,JPM,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,JPM,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,JPM,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,KMI,2025-01-21,2025-01-28,1K–15K,buy,8000.0,2025-02-20
Marjorie Taylor Greene,META,2025-01-21,2025-01-28,1K–15K,buy,8000.0,2025-02-20
Marjorie Taylor Greene,NEE,2025-01-21,2025-01-28,1K–15K,buy,8000.0,2025-02-20
Marjorie Taylor Greene,NSC,2025-01-21,2025-01-28,1K–15K,buy,8000.0,2025-02-20
Marjorie Taylor Greene,NVDA,2025-01-21,2025-01-28,1K–15K,buy,8000.0,2025-02-20
Marjorie Taylor Greene,NVDA,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,OXY,2025-01-21,2025-01-28,1K–15K,buy,8000.0,2025-02-20
Marjorie Taylor Greene,ODFL,2025-01-21,2025-01-28,1K–15K,buy,8000.0,2025-02-20
Marjorie Taylor Greene,PANW,2025-01-21,2025-01-28,1K–15K,buy,8000.0,2025-02-20
Marjorie Taylor Greene,PANW,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,PANW,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,SCCO,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,TSLA,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,TSLA,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,TSLA,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,TSLA,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,HSY,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,UPS,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,UPS,2025-01-08,2025-01-28,1K–15K,buy,8000.0,2025-02-07
Marjorie Taylor Greene,V,2025-01-21,2025-01-28,1K–15K,buy,8000.0,2025-02-20
Bob Latta,FMAO,2025-01-20,2025-01-27,1K–15K,buy,8000.0,2025-02-19
Greg Landsman,BLK,2024-12-19,2025-01-16,1K–15K,buy,8000.0,2025-01-18
Bill Keating,AMZN,2025-01-07,2025-01-16,1K–15K,buy,8000.0,2025-02-06
Bill Keating,FI,2025-01-07,2025-01-16,1K–15K,buy,8000.0,2025-02-06
Josh Gottheimer,AAPL,2024-12-19,2025-01-15,1K–15K,buy,8000.0,2025-01-18
Josh Gottheimer,SQ,2024-12-30,2025-01-15,1K–15K,buy,8000.0,2025-01-29
Josh Gottheimer,GS,2024-12-30,2025-01-15,1K–15K,buy,8000.0,2025-01-29
Josh Gottheimer,WMT,2024-12-18,2025-01-15,1K–15K,buy,8000.0,2025-01-17
Josh Gottheimer,WMT,2024-12-20,2025-01-15,1K–15K,buy,8000.0,2025-01-19
Josh Gottheimer,WMT,2024-12-19,2025-01-15,1K–15K,buy,8000.0,2025-01-18
Rick Larsen,GOOGL,2025-01-07,2025-01-15,1K–15K,buy,8000.0,2025-02-06
Rick Larsen,BR,2025-01-07,2025-01-15,1K–15K,buy,8000.0,2025-02-06
Rick Larsen,CTAS,2025-01-07,2025-01-15,1K–15K,buy,8000.0,2025-02-06
Rick Larsen,VRSK,2025-01-07,2025-01-15,1K–15K,buy,8000.0,2025-02-06
James Comer,GOOGL,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,AMZN,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,AMZN,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,APH,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,AAPL,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,ANET,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,T,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,BLK,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,BLK,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,AVGO,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,CHDN,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,COST,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,COST,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,DOV,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,HD,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,HD,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,MSFT,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,NFLX,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,NVDA,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,PANW,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,PYPL,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,CRM,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,SOFI,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,SOFI,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,TTD,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,UBER,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
James Comer,VRSN,2025-01-02,2025-01-13,1K–15K,buy,8000.0,2025-02-01
Lloyd Doggett,KO,2024-12-16,2025-01-09,1K–15K,buy,8000.0,2025-01-15
Lloyd Doggett,HD,2024-12-12,2025-01-09,1K–15K,buy,8000.0,2025-01-11
Lloyd Doggett,PPG,2024-12-12,2025-01-09,1K–15K,buy,8000.0,2025-01-11
Shelley Moore Capito,GE,2024-12-27,2025-01-06,1K–15K,buy,8000.0,2025-01-26
Shelley Moore Capito,AVGO,2024-12-12,2025-01-06,1K–15K,buy,8000.0,2025-01-11
Markwayne Mullin,AMAT,2024-12-11,2025-01-01,15K–50K,buy,32500.0,2025-01-10
Marjorie Taylor Greene,ADBE,2024-12-24,2024-12-30,1K–15K,buy,8000.0,2025-01-23
Marjorie Taylor Greene,AMZN,2024-12-24,2024-12-30,1K–15K,buy,8000.0,2025-01-23
Marjorie Taylor Greene,AMAT,2024-12-24,2024-12-30,1K–15K,buy,8000.0,2025-01-23
Marjorie Taylor Greene,CAT,2024-12-24,2024-12-30,1K–15K,buy,8000.0,2025-01-23
Marjorie Taylor Greene,DUK,2024-12-24,2024-12-30,1K–15K,buy,8000.0,2025-01-23
Marjorie Taylor Greene,LLY,2024-12-24,2024-12-30,1K–15K,buy,8000.0,2025-01-23
Marjorie Taylor Greene,GILD,2024-12-24,2024-12-30,1K–15K,buy,8000.0,2025-01-23
Marjorie Taylor Greene,JNJ,2024-12-24,2024-12-30,1K–15K,buy,8000.0,2025-01-23
Marjorie Taylor Greene,META,2024-12-24,2024-12-30,1K–15K,buy,8000.0,2025-01-23
Marjorie Taylor Greene,MSFT,2024-12-24,2024-12-30,1K–15K,buy,8000.0,2025-01-23
Marjorie Taylor Greene,NSC,2024-12-24,2024-12-30,1K–15K,buy,8000.0,2025-01-23
Marjorie Taylor Greene,NVDA,2024-12-24,2024-12-30,1K–15K,buy,8000.0,2025-01-23
Marjorie Taylor Greene,NOW,2024-12-24,2024-12-30,1K–15K,buy,8000.0,2025-01-23
Marjorie Taylor Greene,HSY,2024-12-24,2024-12-30,1K–15K,buy,8000.0,2025-01-23
Pete Sessions,MSFT,2024-12-18,2024-12-20,1K–15K,buy,8000.0,2025-01-17
Michael McCaul,ARW,2024-11-22,2024-12-18,50K–100K,buy,75000.0,2024-12-22
Michael McCaul,GPC,2024-11-19,2024-12-18,100K–250K,buy,175000.0,2024-12-19
Michael McCaul,C,2024-11-19,2024-12-18,50K–100K,buy,75000.0,2024-12-19
Michael McCaul,ARW,2024-11-22,2024-12-18,50K–100K,buy,75000.0,2024-12-22
Michael McCaul,GPC,2024-11-19,2024-12-18,15K–50K,buy,32500.0,2024-12-19
Michael McCaul,C,2024-11-19,2024-12-18,1K–15K,buy,8000.0,2024-12-19
Jonathan Jackson,AMZN,2024-11-27,2024-12-13,15K–50K,buy,32500.0,2024-12-27
Virginia Foxx,ARLP,2024-11-14,2024-12-12,1K–15K,buy,8000.0,2024-12-14
Virginia Foxx,ET,2024-11-19,2024-12-12,1K–15K,buy,8000.0,2024-12-19
Virginia Foxx,HTGC,2024-11-20,2024-12-12,1K–15K,buy,8000.0,2024-12-20
Earl Blumenauer,NWN,2024-11-15,2024-12-09,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,PFE,2024-11-13,2024-12-06,1K–15K,buy,8000.0,2024-12-13
Ro Khanna,PINS,2024-11-08,2024-12-06,1K–15K,buy,8000.0,2024-12-08
Ro Khanna,UCTT,2024-11-07,2024-12-06,1K–15K,buy,8000.0,2024-12-07
Ro Khanna,PINS,2024-11-26,2024-12-06,1K–15K,buy,8000.0,2024-12-26
Ro Khanna,V,2024-11-15,2024-12-06,15K–50K,buy,32500.0,2024-12-15
Ro Khanna,T,2024-11-15,2024-12-06,15K–50K,buy,32500.0,2024-12-15
Ro Khanna,DHR,2024-11-15,2024-12-06,15K–50K,buy,32500.0,2024-12-15
Ro Khanna,DIS,2024-11-15,2024-12-06,15K–50K,buy,32500.0,2024-12-15
Ro Khanna,ADBE,2024-11-15,2024-12-06,15K–50K,buy,32500.0,2024-12-15
Ro Khanna,UNP,2024-11-15,2024-12-06,15K–50K,buy,32500.0,2024-12-15
Ro Khanna,WFC,2024-11-15,2024-12-06,15K–50K,buy,32500.0,2024-12-15
Ro Khanna,BLK,2024-11-15,2024-12-06,15K–50K,buy,32500.0,2024-12-15
Ro Khanna,JNJ,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,TMUS,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,PNC,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,TFC,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,VRTX,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,LEN,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,JPM,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,PPG,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,CSX,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,LRCX,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,ZBH,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,KMB,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,WM,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,PHM,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,PRU,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,GIS,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,HSIC,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,COO,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,CRL,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,RVTY,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,HUM,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,NSC,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,BIIB,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,COR,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,ULTA,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,WAT,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,STZ,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,DECK,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,RMD,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,AOS,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,CTLT,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,DHI,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,DGX,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,MTB,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,BG,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,RL,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,VTRS,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,BEN,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,ADI,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,TER,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,GILD,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,TAP,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,BWA,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,LKQ,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,INTC,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
Ro Khanna,EMN,2024-11-15,2024-12-06,1K–15K,buy,8000.0,2024-12-15
