politician_name,ticker,est_trade_size,report_date,open_price,close_date,close_price
Ro Khanna,WFC,8000.0,2023-04-12,36.65764236450195,2023-04-23,38.7716064453125
Ro Khanna,AVTR,8000.0,2023-04-12,21.290000915527344,2023-04-26,18.71999931335449
Ro Khanna,FTV,8000.0,2023-04-12,50.09439468383789,2023-04-29,47.88314056396485
Ro Khanna,CRI,8000.0,2023-04-12,63.727272033691406,2023-04-29,60.80656433105469
Ro Khanna,ELAN,8000.0,2023-04-12,9.220000267028809,2023-04-30,9.600000381469728
Thomas Kean Jr,WCC,32500.0,2023-04-13,134.0515899658203,2023-04-15,136.36013793945312
Jared Moskowitz,ADI,8000.0,2023-04-13,181.6986083984375,2023-04-26,173.5889434814453
Jared Moskowitz,ADI,8000.0,2023-04-13,181.6986083984375,2023-04-26,173.5889434814453
Jared Moskowitz,ADI,8000.0,2023-04-13,181.6986083984375,2023-04-26,173.5889434814453
Michael Burgess,PSX,32500.0,2023-04-17,94.9742660522461,2023-05-05,85.39642333984375
Michael Burgess,AMGN,32500.0,2023-04-17,230.8585205078125,2023-05-05,220.11915588378903
Josh Gottheimer,MSFT,8000.0,2023-04-20,281.1147155761719,2023-04-23,276.8504638671875
Josh Gottheimer,MSFT,8000.0,2023-04-20,281.1147155761719,2023-04-30,300.22509765625
Josh Gottheimer,MRNA,8000.0,2023-04-20,141.13999938964844,2023-04-30,133.39999389648438
Debbie Dingell,CTVA,32500.0,2023-04-20,60.30063629150391,2023-05-10,56.09157180786133
Debbie Dingell,BX,32500.0,2023-04-20,85.4931411743164,2023-05-10,77.5189208984375
Michael McCaul,ADP,32500.0,2023-04-24,205.19883728027344,2023-04-26,200.780029296875
Michael McCaul,INTU,32500.0,2023-04-24,436.0878601074219,2023-04-26,407.87115478515625
Michael McCaul,ANET,32500.0,2023-04-24,39.13999938964844,2023-04-26,38.9900016784668
Michael McCaul,EPAM,32500.0,2023-04-24,280.7900085449219,2023-04-26,275.4100036621094
Michael McCaul,ADBE,32500.0,2023-04-24,377.3399963378906,2023-04-26,363.05999755859375
Michael McCaul,RHI,8000.0,2023-04-24,67.78204345703125,2023-04-26,65.70747375488281
Michael McCaul,ADP,32500.0,2023-04-24,205.19883728027344,2023-04-26,200.780029296875
Michael McCaul,INTU,32500.0,2023-04-24,436.0878601074219,2023-04-26,407.87115478515625
Michael McCaul,ANET,32500.0,2023-04-24,39.13999938964844,2023-04-26,38.9900016784668
Michael McCaul,EPAM,32500.0,2023-04-24,280.7900085449219,2023-04-26,275.4100036621094
Michael McCaul,ADBE,32500.0,2023-04-24,377.3399963378906,2023-04-26,363.05999755859375
Michael McCaul,RHI,8000.0,2023-04-24,67.78204345703125,2023-04-26,65.70747375488281
Michael McCaul,ADSK,32500.0,2023-04-24,195.83999633789065,2023-04-27,190.1100006103516
Michael McCaul,ADSK,32500.0,2023-04-24,195.83999633789065,2023-04-27,190.1100006103516
Michael McCaul,FIS,8000.0,2023-04-24,52.77772903442383,2023-04-29,53.56192779541016
Michael McCaul,FIS,32500.0,2023-04-24,52.77772903442383,2023-04-29,53.56192779541016
Michael McCaul,TSN,175000.0,2023-04-24,56.290672302246094,2023-04-30,57.60298156738281
Michael McCaul,TSN,32500.0,2023-04-24,56.290672302246094,2023-04-30,57.60298156738281
Lois Frankel,CI,8000.0,2023-05-01,244.943359375,2023-05-05,250.55523681640625
Bob Latta,FMAO,8000.0,2023-05-01,20.07389259338379,2023-05-20,19.7885684967041
Doug Lamborn,NTAP,8000.0,2023-05-04,59.5964469909668,2023-05-14,61.7320442199707
Doug Lamborn,NTAP,8000.0,2023-05-04,59.5964469909668,2023-05-14,61.7320442199707
Rob Wittman,XOM,8000.0,2023-05-08,100.0401840209961,2023-05-20,97.07948303222656
Ro Khanna,FERG,8000.0,2023-05-10,139.31509399414062,2023-05-14,141.76695251464844
Ro Khanna,FERG,8000.0,2023-05-10,139.31509399414062,2023-05-14,141.76695251464844
Ro Khanna,FERG,8000.0,2023-05-10,139.31509399414062,2023-05-17,141.0746612548828
Ro Khanna,FERG,8000.0,2023-05-10,139.31509399414062,2023-05-17,141.0746612548828
Ro Khanna,LNC,8000.0,2023-05-10,17.551170349121094,2023-05-17,18.25669860839844
Ro Khanna,LUMN,8000.0,2023-05-10,2.359999895095825,2023-05-17,2.640000104904175
Ro Khanna,DEI,8000.0,2023-05-10,10.216599464416504,2023-05-17,9.505877494812012
Ro Khanna,PFE,8000.0,2023-05-10,33.06517791748047,2023-05-17,32.07035446166992
Ro Khanna,HRL,8000.0,2023-05-10,37.058868408203125,2023-05-17,36.33855438232422
Ro Khanna,MKC,8000.0,2023-05-10,84.57989501953125,2023-05-17,84.35186004638672
Ro Khanna,CVS,8000.0,2023-05-10,63.61934280395508,2023-05-17,63.36379623413086
Ro Khanna,ABBV,32500.0,2023-05-10,134.6133575439453,2023-05-17,131.79087829589844
Ro Khanna,AMZN,32500.0,2023-05-10,110.19000244140624,2023-05-17,115.5
Ro Khanna,NCLH,8000.0,2023-05-10,14.079999923706056,2023-05-25,14.479999542236328
Ro Khanna,EW,8000.0,2023-05-10,88.8499984741211,2023-05-25,81.6500015258789
Ro Khanna,ALB,8000.0,2023-05-10,187.9495391845703,2023-05-25,198.0567321777344
Ro Khanna,ALGN,8000.0,2023-05-10,305.260009765625,2023-05-25,280.0799865722656
Ro Khanna,MRNA,8000.0,2023-05-10,130.8300018310547,2023-05-25,126.47000122070312
Ro Khanna,SWK,8000.0,2023-05-10,74.4337387084961,2023-05-25,71.14085388183594
Ro Khanna,MMM,8000.0,2023-05-10,77.14765167236328,2023-05-25,75.3319091796875
Ro Khanna,WBD,8000.0,2023-05-10,13.039999961853027,2023-05-25,11.09000015258789
Ro Khanna,TRMB,8000.0,2023-05-10,47.65999984741211,2023-05-25,46.400001525878906
Ro Khanna,OGN,8000.0,2023-05-10,18.8111572265625,2023-05-25,17.609386444091797
Ro Khanna,INTC,8000.0,2023-05-10,29.37132835388184,2023-05-25,26.85266494750977
Ro Khanna,F,8000.0,2023-05-10,10.193669319152832,2023-05-25,9.756428718566896
Ro Khanna,GNRC,8000.0,2023-05-10,112.83999633789062,2023-05-25,116.43000030517578
Ro Khanna,BAC,8000.0,2023-05-10,25.690645217895508,2023-05-25,26.489952087402344
Ro Khanna,GM,8000.0,2023-05-10,32.28277969360352,2023-05-25,31.62891960144043
Ro Khanna,CVS,8000.0,2023-05-10,63.61934280395508,2023-05-25,61.757572174072266
Ro Khanna,BMY,8000.0,2023-05-10,61.77861785888672,2023-05-25,58.23370742797852
Ro Khanna,AAPL,32500.0,2023-05-10,171.40760803222656,2023-05-25,171.08099365234375
Ro Khanna,PM,8000.0,2023-05-10,85.52021789550781,2023-05-25,81.6174087524414
Ro Khanna,CCL,8000.0,2023-05-10,10.489999771118164,2023-05-25,11.0
Ro Khanna,EXPE,8000.0,2023-05-10,90.62266540527344,2023-05-25,95.3613739013672
Ro Khanna,KMX,8000.0,2023-05-10,73.41000366210938,2023-05-25,71.0199966430664
Ro Khanna,MTCH,8000.0,2023-05-10,31.790328979492188,2023-05-25,33.04779815673828
Ro Khanna,DG,8000.0,2023-05-10,207.9532165527344,2023-05-25,194.06614685058597
Ro Khanna,VFC,8000.0,2023-05-10,19.955867767333984,2023-05-25,16.280031204223633
Ro Khanna,ABT,8000.0,2023-05-10,105.8830108642578,2023-05-25,97.7043228149414
Ro Khanna,ZION,8000.0,2023-05-10,21.449012756347656,2023-05-25,26.02534484863281
Ro Khanna,CZR,8000.0,2023-05-10,44.65999984741211,2023-05-25,41.400001525878906
Ro Khanna,RCL,8000.0,2023-05-10,76.31961059570312,2023-05-25,77.05154418945312
Ro Khanna,SCHW,8000.0,2023-05-10,45.79016876220703,2023-05-25,52.508636474609375
Ro Khanna,ZBRA,8000.0,2023-05-10,271.7699890136719,2023-05-25,259.69000244140625
Ro Khanna,STZ,8000.0,2023-05-10,217.2439727783203,2023-05-25,222.9586334228516
Ro Khanna,DLTR,8000.0,2023-05-10,154.1199951171875,2023-05-25,136.66000366210938
Ro Khanna,FERG,8000.0,2023-05-10,139.31509399414062,2023-05-26,141.97850036621094
Ro Khanna,FERG,8000.0,2023-05-10,139.31509399414062,2023-05-26,141.97850036621094
John Curtis,ELV,8000.0,2023-05-11,442.5953979492188,2023-05-26,432.0435791015625
John Curtis,EW,8000.0,2023-05-11,88.77999877929688,2023-05-26,82.01000213623047
John Curtis,CSX,8000.0,2023-05-11,30.775957107543945,2023-05-26,29.82721519470215
John Curtis,BRK-B,8000.0,2023-05-11,322.6400146484375,2023-05-26,320.6000061035156
Kevin Hern,JPM,8000.0,2023-05-11,128.91200256347656,2023-05-28,130.24801635742188
Tommy Tuberville,MMM,8000.0,2023-05-12,76.66596221923828,2023-05-14,76.83415985107422
Tommy Tuberville,CLF,32500.0,2023-05-12,14.6899995803833,2023-05-24,14.1899995803833
Tommy Tuberville,F,32500.0,2023-05-12,10.00505542755127,2023-05-26,10.365134239196776
Tommy Tuberville,F,175000.0,2023-05-12,10.00505542755127,2023-05-27,10.79379940032959
Tommy Tuberville,F,32500.0,2023-05-12,10.00505542755127,2023-05-28,10.79379940032959
Michael McCaul,TSN,32500.0,2023-05-15,45.71826553344727,2023-05-20,46.30972671508789
Michael McCaul,TSN,175000.0,2023-05-15,45.71826553344727,2023-05-20,46.30972671508789
Michael McCaul,SCHW,32500.0,2023-05-15,49.31396865844727,2023-05-21,50.31110000610352
Michael McCaul,SCHW,75000.0,2023-05-15,49.31396865844727,2023-05-21,50.31110000610352
Michael McCaul,SCHW,32500.0,2023-05-15,49.31396865844727,2023-05-21,50.31110000610352
Michael McCaul,SCHW,75000.0,2023-05-15,49.31396865844727,2023-05-21,50.31110000610352
Michael McCaul,TSN,32500.0,2023-05-15,45.71826553344727,2023-05-26,48.06562805175781
Michael McCaul,TSN,175000.0,2023-05-15,45.71826553344727,2023-05-26,48.06562805175781
Josh Gottheimer,AAPL,8000.0,2023-05-19,173.22706604003906,2023-05-20,172.27761840820312
Josh Gottheimer,SBUX,8000.0,2023-05-19,99.80858612060548,2023-05-21,97.33961486816406
Josh Gottheimer,GOOGL,8000.0,2023-05-19,122.02816009521484,2023-05-24,120.1792449951172
Josh Gottheimer,FSLR,8000.0,2023-05-19,203.52999877929688,2023-05-24,198.5500030517578
Josh Gottheimer,AAPL,8000.0,2023-05-19,173.22706604003906,2023-05-27,175.3434295654297
Josh Gottheimer,MNST,8000.0,2023-05-19,59.68000030517578,2023-05-27,57.75
Josh Gottheimer,AMD,8000.0,2023-05-19,105.81999969482422,2023-05-28,125.2699966430664
Josh Gottheimer,SLGN,8000.0,2023-05-19,45.96559524536133,2023-05-28,44.536712646484375
Lois Frankel,CRL,8000.0,2023-05-22,201.33999633789065,2023-05-25,194.88999938964844
Lois Frankel,PNC,8000.0,2023-05-22,109.98464965820312,2023-05-26,108.4867706298828
Kathy Manning,CFG,8000.0,2023-05-22,24.503437042236328,2023-05-28,24.48541641235352
Kathy Manning,INTU,8000.0,2023-05-22,447.7117004394531,2023-05-28,400.3682861328125
Kathy Manning,INTU,8000.0,2023-05-22,447.7117004394531,2023-05-28,400.3682861328125
Kathy Manning,CFG,8000.0,2023-05-22,24.503437042236328,2023-05-28,24.48541641235352
Kathy Manning,CNC,8000.0,2023-05-22,65.19999694824219,2023-05-28,61.97999954223633
Kathy Manning,AAPL,8000.0,2023-05-22,172.27761840820312,2023-05-28,175.3434295654297
Kathy Manning,LRCX,8000.0,2023-05-22,57.11308670043945,2023-05-28,61.49513626098633
Kathy Manning,AAPL,8000.0,2023-05-22,172.27761840820312,2023-05-28,175.3434295654297
Kathy Manning,AAPL,8000.0,2023-05-22,172.27761840820312,2023-05-28,175.3434295654297
Kathy Manning,AMGN,8000.0,2023-05-22,210.41598510742188,2023-05-28,205.28684997558597
Kathy Manning,ABT,8000.0,2023-05-22,103.54898834228516,2023-05-28,97.29299926757812
Kathy Manning,CNC,8000.0,2023-05-22,65.19999694824219,2023-05-28,61.97999954223633
Kathy Manning,MSFT,8000.0,2023-05-22,316.26226806640625,2023-05-28,326.138671875
Kathy Manning,QCOM,8000.0,2023-05-22,100.02424621582033,2023-05-28,110.2090835571289
Kathy Manning,MSFT,32500.0,2023-05-22,316.26226806640625,2023-05-28,326.138671875
Kathy Manning,NVDA,8000.0,2023-05-22,31.15360450744629,2023-05-28,40.08218002319336
Kathy Manning,NVDA,8000.0,2023-05-22,31.15360450744629,2023-05-28,40.08218002319336
Kathy Manning,PKG,8000.0,2023-05-22,121.133544921875,2023-05-28,118.61831665039062
Kathy Manning,PKG,8000.0,2023-05-22,121.133544921875,2023-05-28,118.61831665039062
Kathy Manning,PYPL,8000.0,2023-05-22,63.02999877929688,2023-05-28,62.04999923706055
Kathy Manning,PYPL,8000.0,2023-05-22,63.02999877929688,2023-05-28,62.04999923706055
Kathy Manning,PFE,8000.0,2023-05-22,33.815677642822266,2023-05-28,32.297245025634766
Kathy Manning,QCOM,8000.0,2023-05-22,100.02424621582033,2023-05-28,110.2090835571289
Kathy Manning,QCOM,8000.0,2023-05-22,100.02424621582033,2023-05-28,110.2090835571289
Kathy Manning,MSFT,8000.0,2023-05-22,316.26226806640625,2023-05-28,326.138671875
Lois Frankel,WRB,8000.0,2023-05-22,36.882354736328125,2023-05-31,35.1826171875
Mark Green,NGL,75000.0,2023-05-29,3.119999885559082,2023-06-16,4.179999828338623
Bob Latta,FMAO,8000.0,2023-06-02,20.81941795349121,2023-07-01,21.205982208251957
Virginia Foxx,ARLP,8000.0,2023-06-05,13.483505249023438,2023-06-07,13.931154251098633
Virginia Foxx,ARLP,8000.0,2023-06-05,13.483505249023438,2023-06-09,13.823100090026855
Virginia Foxx,ARLP,8000.0,2023-06-05,13.483505249023438,2023-06-15,13.761356353759766
Virginia Foxx,CRT,8000.0,2023-06-05,18.83994674682617,2023-06-16,21.009552001953125
Mark Green,NGL,175000.0,2023-06-06,3.549999952316284,2023-07-02,3.990000009536743
Lloyd Doggett,PG,8000.0,2023-06-08,138.42710876464844,2023-06-15,140.32713317871094
Earl Blumenauer,NWN,8000.0,2023-06-09,38.959083557128906,2023-06-14,38.39458847045898
Josh Gottheimer,TDG,8000.0,2023-06-12,736.6953125,2023-06-15,753.3768920898438
Josh Gottheimer,AAPL,8000.0,2023-06-12,181.7618103027344,2023-06-15,183.95730590820312
Josh Gottheimer,USPH,8000.0,2023-06-12,105.62691497802734,2023-06-23,109.24071502685548
Josh Gottheimer,MSFT,8000.0,2023-06-12,326.76885986328125,2023-06-29,329.9198913574219
Rob Wittman,JPM,8000.0,2023-06-12,133.60226440429688,2023-06-29,135.90475463867188
Mark Green,NGL,175000.0,2023-06-13,3.859999895095825,2023-07-08,3.890000104904175
Kevin Hern,TXN,8000.0,2023-06-14,165.59469604492188,2023-06-15,166.50155639648438
Ro Khanna,AVTR,8000.0,2023-06-14,19.559999465942383,2023-06-17,19.649999618530277
Ro Khanna,ALL,8000.0,2023-06-14,106.45069885253906,2023-06-18,103.78466033935548
Ro Khanna,IQV,8000.0,2023-06-14,212.72000122070312,2023-06-18,214.92999267578125
Ro Khanna,BRK-B,8000.0,2023-06-14,335.8999938964844,2023-06-18,338.6700134277344
Ro Khanna,LOW,8000.0,2023-06-14,205.53900146484372,2023-06-18,206.11297607421875
Ro Khanna,IBM,8000.0,2023-06-14,126.87437438964844,2023-06-18,125.72770690917967
Ro Khanna,TSLA,8000.0,2023-06-14,256.7900085449219,2023-06-18,274.45001220703125
Ro Khanna,PRU,8000.0,2023-06-14,76.74998474121094,2023-06-18,76.31034088134766
Ro Khanna,CMA,8000.0,2023-06-14,37.23983383178711,2023-06-18,38.03083419799805
Ro Khanna,CFG,8000.0,2023-06-14,24.42233085632324,2023-06-18,24.512453079223636
Ro Khanna,MET,8000.0,2023-06-14,50.3444938659668,2023-06-18,50.88582611083984
Ro Khanna,ADM,8000.0,2023-06-14,67.74055480957031,2023-06-18,68.60177612304688
Ro Khanna,FIS,8000.0,2023-06-14,52.17448043823242,2023-06-18,52.12678527832031
Ro Khanna,TFC,8000.0,2023-06-14,28.071199417114254,2023-06-18,27.74375915527344
Ro Khanna,SCHW,8000.0,2023-06-14,52.6151237487793,2023-06-18,52.208534240722656
Ro Khanna,ELV,32500.0,2023-06-14,424.1447143554688,2023-06-18,425.6999816894531
Ro Khanna,PM,32500.0,2023-06-14,83.68571472167969,2023-06-18,85.26844024658203
Ro Khanna,STZ,32500.0,2023-06-14,237.24050903320312,2023-06-18,234.09983825683597
Ro Khanna,HBAN,8000.0,2023-06-14,9.746767044067385,2023-06-18,9.787853240966797
Ro Khanna,IP,8000.0,2023-06-14,28.843902587890625,2023-06-18,28.589927673339844
Ro Khanna,SYF,8000.0,2023-06-14,31.84823608398437,2023-06-18,31.060102462768555
Ro Khanna,MOS,8000.0,2023-06-14,33.100467681884766,2023-06-18,32.8923454284668
Ro Khanna,REGN,8000.0,2023-06-14,767.8184204101562,2023-06-18,777.8753051757812
Ro Khanna,CRL,8000.0,2023-06-14,207.4199981689453,2023-06-18,209.52999877929688
Ro Khanna,ALB,8000.0,2023-06-14,219.15045166015625,2023-06-18,224.78407287597656
Ro Khanna,AAP,8000.0,2023-06-14,67.17645263671875,2023-06-18,65.05207824707031
Ro Khanna,LNC,8000.0,2023-06-14,20.7652530670166,2023-06-18,21.12237548828125
Ro Khanna,VFC,8000.0,2023-06-14,18.25731086730957,2023-06-18,18.693138122558597
Ro Khanna,PNC,32500.0,2023-06-14,115.5560531616211,2023-06-18,115.50125885009766
Ro Khanna,ADP,8000.0,2023-06-14,206.98455810546875,2023-06-18,210.99798583984372
Ro Khanna,COF,8000.0,2023-06-14,108.3228530883789,2023-06-18,105.22737121582033
Ro Khanna,INCY,8000.0,2023-06-14,61.43999862670898,2023-06-18,61.75
Ro Khanna,K,8000.0,2023-06-14,58.02186965942383,2023-06-18,57.5130615234375
Ro Khanna,WHR,8000.0,2023-06-14,127.61199188232422,2023-06-18,128.0403594970703
Ro Khanna,CBRE,8000.0,2023-06-14,78.38999938964844,2023-06-18,76.94000244140625
Ro Khanna,BBWI,8000.0,2023-06-14,37.94923400878906,2023-06-18,37.08892440795898
Ro Khanna,CF,8000.0,2023-06-14,64.2836685180664,2023-06-18,68.02880859375
Ro Khanna,SHW,8000.0,2023-06-14,241.1300811767578,2023-06-18,243.60166931152344
Ro Khanna,CAT,8000.0,2023-06-14,234.21812438964844,2023-06-18,232.1292724609375
Ro Khanna,DVA,8000.0,2023-06-14,97.4800033569336,2023-06-18,97.91000366210938
Ro Khanna,DIS,32500.0,2023-06-14,90.93406677246094,2023-06-18,88.2783432006836
Ro Khanna,BMY,32500.0,2023-06-14,57.87291717529297,2023-06-18,59.55966567993164
Ro Khanna,FITB,32500.0,2023-06-14,23.66251373291016,2023-06-18,24.3372802734375
Ro Khanna,USB,32500.0,2023-06-14,28.78062629699707,2023-06-18,30.10758209228516
Ro Khanna,CI,32500.0,2023-06-14,254.65907287597656,2023-06-18,260.7221374511719
Ro Khanna,MMM,32500.0,2023-06-14,79.1353759765625,2023-06-18,79.40705108642578
Ro Khanna,AMZN,32500.0,2023-06-14,126.41999816894533,2023-06-18,125.77999877929688
Ro Khanna,PFE,32500.0,2023-06-14,34.34799575805664,2023-06-18,34.330543518066406
Ro Khanna,ABBV,32500.0,2023-06-14,125.24501037597656,2023-06-18,126.70682525634766
Ro Khanna,CVS,32500.0,2023-06-14,60.82670593261719,2023-06-18,62.670204162597656
Ro Khanna,AVTR,8000.0,2023-06-14,19.559999465942383,2023-06-21,19.709999084472656
Ro Khanna,STZ,8000.0,2023-06-14,237.24050903320312,2023-06-22,235.5693206787109
Ro Khanna,NTRS,8000.0,2023-06-14,69.3869400024414,2023-06-22,67.05066680908203
Ro Khanna,ADBE,8000.0,2023-06-14,479.5299987792969,2023-06-22,477.5799865722656
Ro Khanna,ADM,8000.0,2023-06-14,67.74055480957031,2023-06-22,67.65721130371094
Ro Khanna,MCHP,8000.0,2023-06-14,82.57756805419922,2023-06-22,79.22260284423828
Ro Khanna,CSGP,8000.0,2023-06-14,82.80000305175781,2023-06-22,86.4000015258789
Ro Khanna,CRL,8000.0,2023-06-14,207.4199981689453,2023-06-22,204.1699981689453
Ro Khanna,MAS,8000.0,2023-06-14,53.177978515625,2023-06-22,53.2741584777832
Ro Khanna,MET,8000.0,2023-06-14,50.3444938659668,2023-06-22,50.26982879638672
Ro Khanna,IFF,8000.0,2023-06-14,73.75113677978516,2023-06-22,73.50504302978516
Ro Khanna,EFX,8000.0,2023-06-14,226.6949157714844,2023-06-22,223.4777069091797
Ro Khanna,CAT,8000.0,2023-06-14,234.21812438964844,2023-06-22,228.4617919921875
Ro Khanna,MCD,8000.0,2023-06-14,275.28143310546875,2023-06-22,279.91973876953125
Ro Khanna,ALB,8000.0,2023-06-14,219.15045166015625,2023-06-22,218.76324462890625
Ro Khanna,SHW,8000.0,2023-06-14,241.1300811767578,2023-06-22,241.55181884765625
Ro Khanna,ELV,8000.0,2023-06-14,424.1447143554688,2023-06-22,437.3066101074219
Ro Khanna,INTC,8000.0,2023-06-14,34.869266510009766,2023-06-22,32.05659103393555
Ro Khanna,CMCSA,8000.0,2023-06-14,38.09107208251953,2023-06-22,37.84857177734375
Ro Khanna,CRM,8000.0,2023-06-14,207.58106994628903,2023-06-22,211.437255859375
Ro Khanna,WST,8000.0,2023-06-14,352.5899353027344,2023-06-22,366.4871520996094
Ro Khanna,EW,8000.0,2023-06-14,90.52999877929688,2023-06-22,91.33000183105467
Ro Khanna,NKE,8000.0,2023-06-14,108.93572998046876,2023-06-22,106.61917877197266
Ro Khanna,VRSK,8000.0,2023-06-14,217.7157287597656,2023-06-22,225.35577392578125
Ro Khanna,FFIV,8000.0,2023-06-14,149.72000122070312,2023-06-22,144.86000061035156
Ro Khanna,IDXX,8000.0,2023-06-14,466.9700012207031,2023-06-22,490.7200012207031
Ro Khanna,COST,8000.0,2023-06-14,508.6494140625,2023-06-22,505.75494384765625
Ro Khanna,NOW,8000.0,2023-06-14,567.3099975585938,2023-06-22,549.8699951171875
Ro Khanna,BKNG,8000.0,2023-06-14,2577.116455078125,2023-06-22,2644.37353515625
Ro Khanna,EPAM,8000.0,2023-06-14,222.52999877929688,2023-06-22,218.3500061035156
Ro Khanna,WAT,8000.0,2023-06-14,262.0799865722656,2023-06-22,260.2699890136719
Ro Khanna,PAYC,8000.0,2023-06-14,315.21319580078125,2023-06-22,302.2464294433594
Ro Khanna,CSCO,8000.0,2023-06-14,47.69456100463867,2023-06-22,47.84431457519531
Ro Khanna,LRCX,8000.0,2023-06-14,61.67149353027344,2023-06-22,60.67696762084961
Ro Khanna,WBD,8000.0,2023-06-14,13.670000076293944,2023-06-22,12.09000015258789
Ro Khanna,RSG,8000.0,2023-06-14,139.82835388183594,2023-06-22,143.7828369140625
Ro Khanna,DLTR,8000.0,2023-06-14,137.7899932861328,2023-06-22,144.07000732421875
Ro Khanna,MCO,8000.0,2023-06-14,334.6324768066406,2023-06-22,329.849365234375
Ro Khanna,KEYS,8000.0,2023-06-14,164.17999267578125,2023-06-22,159.88999938964844
Ro Khanna,EMR,8000.0,2023-06-14,82.25727844238281,2023-06-22,83.77133178710938
Ro Khanna,CE,8000.0,2023-06-14,112.55946350097656,2023-06-22,103.63983917236328
Ro Khanna,ENPH,8000.0,2023-06-14,179.1999969482422,2023-06-22,162.52999877929688
Ro Khanna,TGT,8000.0,2023-06-14,123.14419555664062,2023-06-22,122.36775970458984
Ro Khanna,RVTY,8000.0,2023-06-14,114.7220458984375,2023-06-22,114.6126937866211
Ro Khanna,PM,8000.0,2023-06-14,83.68571472167969,2023-06-22,87.20018005371094
Ro Khanna,PAYX,8000.0,2023-06-14,104.3962631225586,2023-06-22,104.1435546875
Ro Khanna,CI,8000.0,2023-06-14,254.65907287597656,2023-06-22,265.8197631835937
Ro Khanna,AMGN,8000.0,2023-06-14,208.80960083007807,2023-06-22,215.74237060546875
Ro Khanna,MS,8000.0,2023-06-14,81.3232192993164,2023-06-22,78.10652923583984
Ro Khanna,META,32500.0,2023-06-14,271.8586120605469,2023-06-22,283.3256530761719
Ro Khanna,SCHW,32500.0,2023-06-14,52.6151237487793,2023-06-22,51.511512756347656
Ro Khanna,UNH,32500.0,2023-06-14,442.5974731445313,2023-06-22,462.9598388671875
Ro Khanna,TMO,32500.0,2023-06-14,517.0298461914062,2023-06-22,525.1712646484375
Ro Khanna,BAC,32500.0,2023-06-14,27.601804733276367,2023-06-22,26.50227928161621
Ro Khanna,JNJ,32500.0,2023-06-14,151.7127227783203,2023-06-22,155.5252685546875
Ro Khanna,AMZN,32500.0,2023-06-14,126.41999816894533,2023-06-22,130.14999389648438
Ro Khanna,GOOGL,32500.0,2023-06-14,122.93272399902344,2023-06-22,122.41583251953124
Ro Khanna,MSFT,32500.0,2023-06-14,332.1747741699219,2023-06-22,334.5085144042969
Ro Khanna,AAPL,75000.0,2023-06-14,181.9200134277344,2023-06-22,184.93637084960935
Ro Khanna,GM,8000.0,2023-06-14,36.5611572265625,2023-06-22,35.87612533569336
Ro Khanna,BMY,8000.0,2023-06-14,57.87291717529297,2023-06-22,58.90121078491211
Ro Khanna,IBM,8000.0,2023-06-14,126.87437438964844,2023-06-22,121.2981948852539
Ro Khanna,NVDA,8000.0,2023-06-14,42.97055816650391,2023-06-22,42.99854278564453
Ro Khanna,MCK,8000.0,2023-06-14,387.50872802734375,2023-06-22,413.220458984375
Ro Khanna,MU,8000.0,2023-06-14,68.33721923828125,2023-06-22,65.49972534179688
Ro Khanna,MMM,8000.0,2023-06-14,79.1353759765625,2023-06-22,77.95553588867188
Ro Khanna,IQV,8000.0,2023-06-14,212.72000122070312,2023-06-22,213.6199951171875
Ro Khanna,DG,8000.0,2023-06-14,154.52088928222656,2023-06-22,164.14752197265625
Ro Khanna,NSC,8000.0,2023-06-14,210.2052764892578,2023-06-22,208.98046875
Ro Khanna,KO,8000.0,2023-06-14,56.86236953735352,2023-06-22,58.22743988037109
Ro Khanna,VRTX,8000.0,2023-06-14,340.9599914550781,2023-06-22,348.1600036621094
Ro Khanna,MTD,8000.0,2023-06-14,1315.5699462890625,2023-06-22,1283.3699951171875
Ro Khanna,RJF,8000.0,2023-06-14,95.05171966552734,2023-06-22,95.08074951171876
Ro Khanna,MRK,8000.0,2023-06-14,102.38307189941406,2023-06-22,107.15076446533205
Ro Khanna,WM,8000.0,2023-06-14,157.61407470703125,2023-06-22,161.9712371826172
Ro Khanna,F,8000.0,2023-06-14,12.17410373687744,2023-06-22,12.165529251098633
Ro Khanna,COF,8000.0,2023-06-14,108.3228530883789,2023-06-22,103.09619140625
Ro Khanna,AVGO,8000.0,2023-06-14,85.64839935302734,2023-06-22,81.85377502441406
Ro Khanna,LOW,8000.0,2023-06-14,205.53900146484372,2023-06-22,205.500732421875
Ro Khanna,KLAC,8000.0,2023-06-14,470.4822387695313,2023-06-22,457.5976257324219
Ro Khanna,PG,8000.0,2023-06-14,138.408203125,2023-06-22,141.7450408935547
Ro Khanna,ABT,8000.0,2023-06-14,98.76612854003906,2023-06-22,103.54898834228516
Ro Khanna,AXP,8000.0,2023-06-14,169.71868896484375,2023-06-22,163.67779541015625
Ro Khanna,BRK-B,8000.0,2023-06-14,335.8999938964844,2023-06-22,336.9599914550781
Ro Khanna,HAS,8000.0,2023-06-14,55.810768127441406,2023-06-22,54.33234405517578
Ro Khanna,STE,8000.0,2023-06-14,209.03944396972656,2023-06-22,208.16650390625
Ro Khanna,KDP,8000.0,2023-06-14,29.898372650146484,2023-06-22,30.04899406433105
Ro Khanna,BWA,8000.0,2023-06-14,40.994361877441406,2023-06-22,39.37345123291016
