politician_name,ticker,est_trade_size,report_date,open_price,close_date,close_price,return_factor,running_return,running_stdev,running_rr_ratio,pct_trade_size
Kevin Hern,JPM,8000.0,2024-02-12,169.9901885986328,2024-03-01,179.1767578125,1.0540417614075233,1.0090582004990343,0.044453620448771755,22.699123048073677,0.05
Bob Latta,FMAO,8000.0,2024-02-15,21.165563583374023,2024-02-21,20.047094345092773,0.9471561797126049,0.9776763430545495,0.06847989512871867,14.276837620981368,0.05
Jonathan Jackson,LRCX,32500.0,2024-02-16,91.16778564453124,2024-02-18,88.64844512939453,0.9723658911168495,1.0146920656256126,0.04832435720867695,20.99752845638303,0.05
Josh Gottheimer,AMD,8000.0,2024-02-16,173.8699951171875,2024-02-23,176.52000427246094,1.0152413252987518,1.0157943606261537,0.04960120407120574,20.479227866483143,0.05
Josh Gottheimer,APD,8000.0,2024-02-16,218.2324066162109,2024-02-17,219.42529296875,1.00546612838595,1.0157993429264003,0.04982612584380769,20.386881896270133,0.05
Josh Gottheimer,ISRG,8000.0,2024-02-16,378.6300048828125,2024-02-28,386.5899963378906,1.0210231396149965,1.0172785195321667,0.05268290094770049,19.309462866178198,0.05
Josh Gottheimer,NOW,8000.0,2024-02-16,765.0,2024-02-24,779.6599731445312,1.0191633635876225,1.0172467854636682,0.05290642030059384,19.227284319824797,0.05
Josh Gottheimer,LRCX,8000.0,2024-02-16,91.16778564453124,2024-02-24,92.42105865478516,1.0137468843999404,1.0172304044540619,0.05313367531506894,19.14474009979827,0.05
Josh Gottheimer,CHRD,8000.0,2024-02-16,149.47886657714844,2024-02-23,145.84481811523438,0.9756885468486044,1.017260434799356,0.05336319403819973,19.062960025802727,0.05
Josh Gottheimer,TPH,8000.0,2024-02-16,34.77000045776367,2024-02-23,35.59000015258789,1.0235835399490518,1.0176219294771884,0.05345388692160834,19.03737947007596,0.05
Josh Gottheimer,ABG,8000.0,2024-02-16,216.88999938964844,2024-02-23,214.6199951171875,0.9895338453647058,1.017569634648488,0.053686932748742644,18.95376737968551,0.05
Josh Gottheimer,AGIO,8000.0,2024-02-16,26.51000022888184,2024-02-23,32.9900016784668,1.244436114433722,1.017817738978433,0.0538603884096011,18.89733381122439,0.05
Michael McCaul,ENTG,32500.0,2024-02-23,131.7669677734375,2024-02-28,130.8523406982422,0.9930587529587238,0.9995844893301982,0.03865739536489788,25.85752298867637,0.05
Michael McCaul,OXY,75000.0,2024-02-23,58.437294006347656,2024-02-28,58.67096710205078,1.0039986980861526,0.9996371162364197,0.038809724932550596,25.757387303665258,0.05
Michael McCaul,ENTG,32500.0,2024-02-23,131.7669677734375,2024-02-28,130.8523406982422,0.9930587529587238,0.9996016562213812,0.038966439544109624,25.65288663568664,0.05
Michael McCaul,OXY,75000.0,2024-02-23,58.437294006347656,2024-02-28,58.67096710205078,1.0039986980861526,0.9996552865759932,0.03912256811331873,25.551883089077542,0.05
Michael McCaul,AMD,75000.0,2024-02-23,176.52000427246094,2024-02-25,176.00999450683594,0.9971107537203671,0.9996193906130993,0.03928322314668268,25.446470796974648,0.05
Michael McCaul,AMD,75000.0,2024-02-23,176.52000427246094,2024-02-25,176.00999450683594,0.9971107537203671,0.9996402959205387,0.039447257500412995,25.34118616256334,0.05
Pete Sessions,MSFT,8000.0,2024-03-01,411.5962524414063,2024-03-08,402.4034118652344,0.9776653929144299,1.039756181958548,0.05345615500330721,19.450635420639973,0.05
Earl Blumenauer,AMZN,32500.0,2024-03-04,177.5800018310547,2024-03-13,176.55999755859375,0.9942560859221561,1.026344777999359,0.049897493617087146,20.569064768573714,0.05
Earl Blumenauer,QCOM,8000.0,2024-03-04,162.3131103515625,2024-03-13,164.93453979492188,1.0161504479686299,1.0283503212541842,0.05082133311192513,20.234619170446038,0.05
Earl Blumenauer,PFE,8000.0,2024-03-04,23.50136947631836,2024-03-13,25.61640167236328,1.089996125467334,1.0291636461398879,0.05249718299950532,19.604168973211106,0.05
Tom Carper,TGT,8000.0,2024-03-04,142.79293823242188,2024-03-17,159.018310546875,1.1136286746060462,0.9777010626529852,0.08021897314282632,12.18790299038398,0.05
Lloyd Doggett,PG,8000.0,2024-03-06,153.7117919921875,2024-03-16,155.29156494140625,1.0102775000456636,1.0076762588289518,0.018850871365744797,53.45515542905189,0.05
Pete Sessions,V,8000.0,2024-03-08,277.01788330078125,2024-03-30,275.27691650390625,0.9937153270535076,1.0320827061410411,0.051374524746427064,20.089386933215753,0.05
Josh Gottheimer,CHRD,8000.0,2024-03-08,150.56845092773438,2024-03-14,152.85997009277344,1.015219118951678,1.0168159962359922,0.05190593656940058,19.589589619993916,0.05
Josh Gottheimer,BKNG,8000.0,2024-03-08,3450.868896484375,2024-03-10,3467.738525390625,1.0048885163164083,1.0168290853940603,0.052119778746053766,19.50946665273496,0.05
Josh Gottheimer,KKR,8000.0,2024-03-08,97.80067443847656,2024-03-09,96.55152130126952,0.9872275611146951,1.0169277677831319,0.05232504787442209,19.43481772293292,0.05
Josh Gottheimer,BKNG,8000.0,2024-03-08,3450.868896484375,2024-03-09,3467.738525390625,1.0048885163164083,1.0171752695053686,0.05247326835083406,19.38463719668799,0.05
Josh Gottheimer,AMD,8000.0,2024-03-08,207.38999938964844,2024-03-23,178.6300048828125,0.8613241014924683,1.0155620293428993,0.05354720964564541,18.965732034656774,0.05
Michael Burgess,ILMN,32500.0,2024-03-08,131.74124145507812,2024-03-13,129.16342163085938,0.9804327043244256,0.9908745909830627,0.054087753524618996,18.31975865908442,0.05
Ro Khanna,PENN,8000.0,2024-03-08,18.309999465942383,2024-03-28,18.209999084472656,0.9945384825567181,1.0098315983299715,0.06322573054902916,15.97184547431817,0.05
Ro Khanna,KEY,8000.0,2024-03-08,14.015146255493164,2024-03-27,14.691481590270996,1.048257458213306,1.0098413267751198,0.06324467241568871,15.96721570692514,0.05
Ro Khanna,SYY,8000.0,2024-03-08,77.33757019042969,2024-03-24,77.644775390625,1.0039722634088306,1.0098416142294533,0.0632581925403213,15.963807590388734,0.05
Kevin Hern,MMC,8000.0,2024-03-13,203.3131256103516,2024-03-16,202.335189819336,0.9951900016878901,1.0079304320617337,0.042809200616108566,23.54471509758727,0.05
Kevin Hern,OKE,8000.0,2024-03-13,71.88771057128906,2024-03-15,71.7758560180664,0.9984440378983591,1.0081359228742153,0.04312733303752297,23.375800260987294,0.05
Kevin Hern,OKE,8000.0,2024-03-13,71.88771057128906,2024-03-15,71.7758560180664,0.9984440378983591,1.0082948062344752,0.04346694254201638,23.196819174935733,0.05
Michael Guest,NVDA,8000.0,2024-03-13,90.85183715820312,2024-03-21,91.39861297607422,1.006018324284615,1.0258317124261795,0.044287889714195026,23.16280407683058,0.05
Kevin Hern,TXN,8000.0,2024-03-13,165.3629150390625,2024-03-14,163.88816833496094,0.9910817567303214,1.0084589857067436,0.04381468113723529,23.016462964732593,0.05
Kevin Hern,TXN,8000.0,2024-03-13,165.3629150390625,2024-03-14,163.88816833496094,0.9910817567303214,1.0087535150114288,0.04413083301608582,22.85824776168932,0.05
Earl Blumenauer,NWN,8000.0,2024-03-13,34.36606979370117,2024-03-16,33.37116622924805,0.9710498299507185,1.0232728364411012,0.050131489657115766,20.411777975080696,0.05
Bill Keating,TDG,8000.0,2024-03-13,1124.64501953125,2024-03-29,1149.7822265625,1.0223512366966487,0.9755327766995283,0.11212948783758651,8.70005558317126,0.05
Shelley Moore Capito,ZTS,32500.0,2024-03-15,169.6075897216797,2024-03-28,166.30528259277344,0.9805297207847524,0.9719641467479782,0.030860795398820553,31.495110031581525,0.05
Shelley Moore Capito,SBUX,32500.0,2024-03-15,86.6942367553711,2024-03-24,87.22332763671875,1.0061029533351866,0.9691089554023867,0.03714391381171557,26.090652705981668,0.05
Tommy Tuberville,SSBK,75000.0,2024-03-15,24.536500930786133,2024-03-28,25.541608810424805,1.0409637821820614,0.9879409450874389,0.05172582858769835,19.099567316015797,0.05
Tommy Tuberville,PFE,8000.0,2024-03-15,25.362234115600582,2024-03-28,25.18976402282715,0.9931997279109042,0.9868127996173405,0.051684692965238074,19.09294112051798,0.05
Mitch McConnell,WFC,8000.0,2024-03-19,55.03034210205078,2024-04-04,54.71180725097656,0.9942116505384699,1.006323253461585,0.04340490593639742,23.184550956893727,0.05
Thomas Kean Jr,NKE,8000.0,2024-03-19,97.48085021972656,2024-03-23,91.42487335205078,0.9378752149368279,0.9884140155943704,0.04391064431169985,22.509667783012024,0.05
Michael McCaul,D,375000.0,2024-03-22,45.519020080566406,2024-03-28,46.33858489990234,1.0180048871413607,1.0000086210510077,0.03783894423111706,26.428026504731207,0.05
Michael McCaul,D,75000.0,2024-03-22,45.519020080566406,2024-03-28,46.33858489990234,1.0180048871413607,0.999870188234928,0.037952008066628566,26.34564649331744,0.05
Michael McCaul,AMD,32500.0,2024-03-22,179.64999389648438,2024-03-27,179.58999633789062,0.9996660308342213,0.9997296091736378,0.03806597557386814,26.263075991146824,0.05
Michael McCaul,AMD,32500.0,2024-03-22,179.64999389648438,2024-03-27,179.58999633789062,0.9996660308342213,0.9997301058794145,0.038215547343627636,26.160297977417756,0.05
Michael McCaul,NFG,175000.0,2024-03-22,49.42479705810547,2024-03-24,49.86285781860352,1.008863177728035,0.9997306104073294,0.03836689621029319,26.05711457418123,0.05
Michael McCaul,NFG,75000.0,2024-03-22,49.42479705810547,2024-03-24,49.86285781860352,1.008863177728035,0.9996581297143079,0.03851132753936815,25.9575089612896,0.05
Tom Carper,D,8000.0,2024-03-29,46.310325622558594,2024-04-27,48.1755485534668,1.0402766101476,0.9792858940704982,0.07835835795027024,12.497529551244519,0.05
Tom Carper,NVDA,8000.0,2024-03-29,90.32704162597656,2024-04-06,87.09832763671875,0.964255289101273,0.9772528702012615,0.07886197125372918,12.391940686558096,0.05
Josh Gottheimer,DHI,8000.0,2024-04-08,154.42181396484375,2024-04-13,146.86524963378906,0.9510654347527931,1.0150460565861783,0.053641949348665834,18.922616886804548,0.05
Josh Gottheimer,AMD,8000.0,2024-04-08,169.89999389648438,2024-04-14,160.32000732421875,0.9436139675313793,1.0144791352444735,0.05380460422541135,18.854875894902424,0.05
Josh Gottheimer,AMD,8000.0,2024-04-08,169.89999389648438,2024-04-17,154.02000427246094,0.9065333125691653,1.013629168136794,0.054439968373211356,18.619209349790463,0.05
Ro Khanna,PEP,8000.0,2024-04-09,163.32566833496094,2024-04-14,159.82191467285156,0.9785474402289075,1.0099962728043719,0.06335124956948801,15.942799544885668,0.05
Ro Khanna,MODG,8000.0,2024-04-09,16.489999771118164,2024-04-12,16.0,0.9702850346925785,1.0100559480931375,0.06336651854831384,15.939899669934048,0.05
Ro Khanna,NDAQ,8000.0,2024-04-09,62.50265884399414,2024-04-14,59.18871307373047,0.946979123263616,1.0100161268653411,0.06336632344308085,15.939320320084432,0.05
Ro Khanna,BKNG,8000.0,2024-04-09,3545.691650390625,2024-04-11,3601.5185546875,1.0157449969713876,1.0100810877349835,0.06337865818412987,15.937243177355713,0.05
Ro Khanna,BKNG,8000.0,2024-04-09,3545.691650390625,2024-04-11,3601.5185546875,1.0157449969713876,1.0100775052496982,0.06339855132036612,15.932185897207109,0.05
Ro Khanna,PENN,8000.0,2024-04-09,18.049999237060547,2024-04-14,16.280000686645508,0.9019391343363135,1.0099281409390073,0.0633893591619314,15.932139941012709,0.05
Ro Khanna,NDAQ,8000.0,2024-04-09,62.50265884399414,2024-04-17,59.01171112060547,0.9441472124873594,1.0098866910786093,0.06339088195404444,15.931103337712388,0.05
Ro Khanna,NDAQ,8000.0,2024-04-09,62.50265884399414,2024-04-17,59.01171112060547,0.9441472124873594,1.0098452934220656,0.06339237572221854,15.930074901233315,0.05
Ro Khanna,BKNG,8000.0,2024-04-09,3545.691650390625,2024-04-11,3601.5185546875,1.0157449969713876,1.010073918229621,0.06341846319889925,15.927127011288926,0.05
Ro Khanna,PFE,32500.0,2024-04-09,24.30925750732422,2024-04-19,23.601219177246094,0.970873716325363,1.0097238350707283,0.06341374136220122,15.922792337759626,0.05
Lloyd Doggett,PPG,8000.0,2024-04-10,133.03353881835938,2024-04-11,132.90797424316406,0.9990561434634407,1.0073170873553887,0.018520292063653316,54.38991371698083,0.05
Lloyd Doggett,HD,8000.0,2024-04-10,339.9420471191406,2024-04-20,325.9297180175781,0.9587802414549456,1.005375613519371,0.020565566296597868,48.886356885085576,0.05
Rick Larsen,FDX,8000.0,2024-04-11,264.8879699707031,2024-05-04,253.31655883789065,0.9563158299182395,1.0026218408760132,0.06528215869120324,15.358282584045684,0.05
Kevin Hern,LMT,8000.0,2024-04-15,438.481201171875,2024-04-28,452.4849853515625,1.0319370229379534,1.0097933890214135,0.04225429286363693,23.898007056471613,0.05
Kevin Hern,DVN,8000.0,2024-04-15,50.64747619628906,2024-04-27,51.03204345703125,1.0075930192306475,1.0094770513940343,0.04247461700499939,23.766595735877168,0.05
Kevin Hern,DVN,32500.0,2024-04-15,50.64747619628906,2024-04-27,51.03204345703125,1.0075930192306475,1.0095043562079966,0.04278517166345256,23.59472492359598,0.05
Kevin Hern,WMB,8000.0,2024-04-15,36.064231872558594,2024-04-24,37.40806198120117,1.0372621303398701,1.009532464104722,0.04310263960434056,23.421592583927488,0.05
Kevin Hern,HD,8000.0,2024-04-15,327.6946105957031,2024-04-20,325.9297180175781,0.994614215427844,1.0091185884892722,0.04329159485493616,23.309803943945283,0.05
Kevin Hern,RTX,8000.0,2024-04-15,96.95002746582033,2024-04-20,98.44276428222656,1.0153969715679811,1.0093383517174757,0.043585660988940914,23.157578176308427,0.05
Kevin Hern,HD,8000.0,2024-04-15,327.6946105957031,2024-04-20,325.9297180175781,0.994614215427844,1.009245142181314,0.04391822447994763,22.980098902725892,0.05
Kevin Hern,UNH,8000.0,2024-04-15,435.52386474609375,2024-04-18,481.9954833984375,1.106702806468335,1.009473750411837,0.04422641232793039,22.82513315633161,0.05
Tommy Tuberville,WBA,32500.0,2024-04-15,16.5004825592041,2024-04-20,17.03335952758789,1.0322946293523123,0.9888461223173343,0.05157488174323074,19.173017734492845,0.05
Tommy Tuberville,PARA,32500.0,2024-04-15,10.65602970123291,2024-04-20,12.102903366088867,1.13577980781046,0.9917847960271967,0.055113278940241074,17.995387229683462,0.05
Doug Lamborn,NTAP,32500.0,2024-04-17,98.51908111572266,2024-04-19,95.62921142578124,0.9706669037387091,0.9867914893826175,0.03623293627515859,27.234654180074408,0.05
Doug Lamborn,NTAP,32500.0,2024-04-17,98.51908111572266,2024-04-19,95.62921142578124,0.9706669037387091,0.9877992759853618,0.03717432656582656,26.57208259674087,0.05
Doug Lamborn,NTAP,32500.0,2024-04-17,98.51908111572266,2024-04-19,95.62921142578124,0.9706669037387091,0.9889414341351386,0.03818738785530073,25.897069416803937,0.05
Bob Latta,FMAO,8000.0,2024-04-22,20.178041458129883,2024-05-20,21.15439987182617,1.0483871745294142,0.9865151969889076,0.06815108761098934,14.475413842549335,0.05
Michael McCaul,META,75000.0,2024-04-23,493.9167175292969,2024-04-25,439.4375305175781,0.8896996496003655,0.9991729470248665,0.03889779403746657,25.687136552331413,0.05
Michael McCaul,AMD,32500.0,2024-04-23,152.27000427246094,2024-04-26,157.39999389648438,1.0336900865573249,0.9988733987407213,0.03982828657696058,25.079497126008388,0.05
Michael McCaul,AMD,32500.0,2024-04-23,152.27000427246094,2024-04-26,157.39999389648438,1.0336900865573249,0.9986135727122392,0.0398627282839319,25.051310226419353,0.05
Michael McCaul,META,32500.0,2024-04-23,493.9167175292969,2024-04-25,439.4375305175781,0.8896996496003655,0.998349839525434,0.039895917850097565,25.023859415305882,0.05
Michael McCaul,META,75000.0,2024-04-23,493.9167175292969,2024-04-27,430.716064453125,0.8720418831087184,0.9979408140669567,0.041143933029364574,24.25487163209999,0.05
Michael McCaul,META,32500.0,2024-04-23,493.9167175292969,2024-04-27,430.716064453125,0.8720418831087184,0.9970218437679914,0.042380105872336225,23.52570441356073,0.05
Dan Newhouse,ELV,8000.0,2024-04-26,527.3079223632812,2024-05-10,529.1923828125,1.0035737381694798,1.0035737381694798,0.0,inf,0.05
Dan Newhouse,CSX,8000.0,2024-04-26,33.361846923828125,2024-05-10,33.74464416503906,1.0114741022007847,1.0136310527985117,0.01129137477143469,89.77038432581571,0.05
Dan Newhouse,DHR,8000.0,2024-04-26,245.0240020751953,2024-05-10,251.78106689453125,1.0275771547363033,1.0171175782829596,0.011559420514634254,87.99036050252573,0.05
Dan Newhouse,DE,8000.0,2024-04-26,386.35101318359375,2024-05-10,400.6526794433594,1.037017286798131,1.0210975199859937,0.013394582179872877,76.23212925001327,0.05
Dan Newhouse,ADI,8000.0,2024-04-26,197.7720184326172,2024-05-10,202.8834991455078,1.0258453180252705,1.014709528097375,0.015748385143767356,64.43260809499318,0.05
Dan Newhouse,DG,8000.0,2024-04-26,137.74781799316406,2024-05-10,136.66188049316406,0.9921164812929821,1.016267346870492,0.01683791255984548,60.35589882406529,0.05
Dan Newhouse,EL,8000.0,2024-04-26,143.46080017089844,2024-05-10,128.42880249023438,0.8952187798844206,0.9989746944439103,0.0482650343945119,20.697689475955315,0.05
Dan Newhouse,VFC,8000.0,2024-04-26,12.295161247253418,2024-05-10,12.090890884399414,0.9833861176160146,1.0070871741075913,0.053509272505825094,18.82079734868304,0.05
Dan Newhouse,RTX,8000.0,2024-04-26,98.29737854003906,2024-05-10,103.05667114257812,1.0484172891813233,1.0087801067141324,0.0551107465767976,18.304598819186438,0.05
Dan Newhouse,PEP,8000.0,2024-04-26,168.08348083496094,2024-05-10,172.1137237548828,1.023977626474068,1.0057310926781946,0.056118599477394934,17.92152872744645,0.05
Marjorie Taylor Greene,GS,8000.0,2024-05-02,421.1343078613281,2024-05-24,448.9879760742188,1.066139632162342,1.066139632162342,0.0,inf,0.05
Marjorie Taylor Greene,BRK-B,8000.0,2024-05-02,400.6000061035156,2024-05-24,407.4100036621094,1.0169994943954994,1.0415695632789208,0.03474732464337562,29.975532619242678,0.05
Marjorie Taylor Greene,HD,8000.0,2024-05-02,325.3672790527344,2024-05-24,315.25323486328125,0.9689149928692926,1.017351373142378,0.04861327478585735,20.92743962680637,0.05
Marjorie Taylor Greene,MSFT,8000.0,2024-05-02,394.1021118164063,2024-05-24,426.8870544433594,1.0831889544459636,1.0338107684682745,0.05156691867447653,20.04794536967297,0.05
Marjorie Taylor Greene,HSY,8000.0,2024-05-02,187.0137634277344,2024-05-24,189.3459014892578,1.0124704086949439,1.053888734679139,0.06375554846508488,16.530149297614326,0.05
Marjorie Taylor Greene,TSCO,8000.0,2024-05-02,52.25680541992188,2024-05-24,55.47007369995117,1.061489948614507,1.0607917890098382,0.06691371918913813,15.853128504356588,0.05
Marjorie Taylor Greene,QCOM,8000.0,2024-05-02,175.5078887939453,2024-05-24,204.996322631836,1.168017711571424,1.0606521570889043,0.07481083505484659,14.1777879676293,0.05
Jonathan Jackson,JPM,32500.0,2024-05-07,186.50521850585932,2024-05-24,195.2201538085937,1.046727568121428,1.020031316041582,0.0451579491311553,22.58807885803307,0.05
Ro Khanna,UAL,8000.0,2024-05-07,52.68999862670898,2024-05-23,51.7599983215332,0.9823495857009883,1.006698206157437,0.06390917388415755,15.752014068937722,0.05
Ro Khanna,TPR,8000.0,2024-05-07,37.80621719360352,2024-05-23,40.10426330566406,1.0607848730353628,1.0067578847114136,0.0639157697583756,15.751322224817404,0.05
Ro Khanna,LVS,8000.0,2024-05-07,45.504520416259766,2024-05-23,43.63446807861328,0.9589040314997305,1.0067264371047058,0.06392107560386383,15.749522791882624,0.05
Ro Khanna,ODFL,8000.0,2024-05-07,183.43536376953125,2024-05-23,170.31228637695312,0.9284593923281554,1.006712362332121,0.06392506116230025,15.748320674675066,0.05
Ro Khanna,CTVA,8000.0,2024-05-07,56.73754119873047,2024-05-23,54.81406784057617,0.9660987537084647,1.0067542894084944,0.06392926913912567,15.747939918060878,0.05
Ro Khanna,FDX,32500.0,2024-05-07,252.51852416992188,2024-05-23,242.6112365722656,0.960766095753872,1.0067545886172309,0.0639357622496759,15.746345287724075,0.05
Ro Khanna,DD,8000.0,2024-05-07,77.35177612304688,2024-05-23,77.00057983398438,0.9954597514541381,1.0067779814456157,0.06394036423882384,15.745577827570648,0.05
Ro Khanna,PG,32500.0,2024-05-07,160.70555114746094,2024-05-23,160.4437713623047,0.9983710594731352,1.0067814824727066,0.06394478363050612,15.744544360181424,0.05
Ro Khanna,AZO,8000.0,2024-05-07,2990.64990234375,2024-05-23,2777.5400390625,0.9287412869308984,1.0067090200998907,0.06394487881349258,15.743387723607224,0.05
Kevin Hern,JPM,8000.0,2024-05-13,193.29432678222656,2024-05-30,193.87789916992188,1.0030190869924123,1.0096993014932327,0.041963267365816834,24.06150342610669,0.05
Josh Gottheimer,VRT,8000.0,2024-05-16,97.13162994384766,2024-05-29,103.04199981689452,1.0608490753883537,1.0136344666131831,0.053320887815360436,19.010082317518727,0.05
Josh Gottheimer,TSLA,8000.0,2024-05-16,174.83999633789062,2024-05-29,176.19000244140625,1.0077213803008016,1.0132794695547231,0.0533632911341089,18.98832414605426,0.05
Josh Gottheimer,FCX,8000.0,2024-05-16,51.13436508178711,2024-05-29,51.85165786743164,1.0140276071580678,1.0133215762914953,0.05356436269555085,18.917831283665464,0.05
Josh Gottheimer,FICO,8000.0,2024-05-16,1404.4300537109375,2024-05-29,1356.300048828125,0.9657298668911006,1.0133161867428955,0.05376994887722179,18.84539985441868,0.05
Josh Gottheimer,GOOGL,8000.0,2024-05-16,173.1416015625,2024-05-29,174.8513641357422,1.009874937957213,1.0136822353571402,0.05381385412454661,18.836826535618084,0.05
Josh Gottheimer,GOOGL,8000.0,2024-05-16,173.1416015625,2024-05-26,175.34835815429688,1.0127453862727513,1.0137117492904728,0.054022599269049155,18.764586728636964,0.05
Josh Gottheimer,TSLA,8000.0,2024-05-16,174.83999633789062,2024-05-24,179.24000549316406,1.0251659188254048,1.013719299001549,0.054234801311958195,18.69130658690243,0.05
Michael McCaul,META,32500.0,2024-05-21,462.585205078125,2024-05-30,464.9945373535156,1.005208407551607,0.9957820758928023,0.04016214568577232,24.794045708707344,0.05
Michael McCaul,FCFS,32500.0,2024-05-21,117.45726013183594,2024-05-30,115.35120391845705,0.9820695952637153,0.9957235272489587,0.04028052116813414,24.719728006813234,0.05
Michael McCaul,FI,32500.0,2024-05-21,152.77000427246094,2024-05-30,147.8800048828125,0.9679911026190242,0.9958088643238666,0.0403923888034783,24.65337886226018,0.05
Michael McCaul,WWD,32500.0,2024-05-21,181.4271240234375,2024-05-30,183.93246459960932,1.0138090739720274,0.9959838187999978,0.04045915051471024,24.61702250614173,0.05
Michael McCaul,AA,75000.0,2024-05-21,43.40260314941406,2024-05-30,43.845584869384766,1.0102063398926957,0.9958710007292887,0.040562699850306146,24.551398314325283,0.05
Michael McCaul,AA,32500.0,2024-05-21,43.40260314941406,2024-05-30,43.845584869384766,1.0102063398926957,0.9957796928365281,0.040676208185560184,24.480642057241315,0.05
Michael McCaul,HUM,32500.0,2024-05-21,350.09881591796875,2024-05-29,339.9393005371094,0.9709810061647285,0.9968824167031696,0.04076522551117151,24.454235299887618,0.05
Michael McCaul,WWD,32500.0,2024-05-21,181.4271240234375,2024-05-30,183.93246459960932,1.0138090739720274,0.9956872143297577,0.04079064946831878,24.409692596414445,0.05
Michael McCaul,HUM,32500.0,2024-05-21,350.09881591796875,2024-05-24,343.8672180175781,0.982200459935715,0.9970574262338348,0.04084744460012524,24.409297472448934,0.05
Michael McCaul,META,32500.0,2024-05-21,462.585205078125,2024-05-30,464.9945373535156,1.005208407551607,0.9955702991062593,0.040896640981454395,24.343571384205504,0.05
Bill Keating,AMZN,32500.0,2024-05-23,181.0500030517578,2024-06-16,184.0599975585937,1.01662521102513,0.9789571462266617,0.10756735433548692,9.10087593279869,0.05
Stephen Lynch,NVDA,8000.0,2024-05-24,106.42664337158205,2024-06-21,126.53002166748048,1.1888942247826866,1.1888942247826866,0.0,inf,0.05
Tom Carper,TGT,8000.0,2024-06-03,146.20252990722656,2024-06-21,139.61036682128906,0.9549107454561793,0.9797718544777195,0.07500217457596167,13.063245966094136,0.05
Tom Carper,OXY,8000.0,2024-06-03,59.18593215942383,2024-06-08,59.31738662719727,1.0022210424500768,0.9805252214177661,0.07603431791542581,12.895824521085597,0.05
Tom Carper,EMR,8000.0,2024-06-03,106.68861389160156,2024-06-08,106.3950653076172,0.997248548150765,0.9798472270105065,0.07714952840615644,12.700624971445917,0.05
Lloyd Doggett,PG,8000.0,2024-06-06,163.33291625976562,2024-06-14,161.70413208007812,0.9900278264970358,1.0047853140185121,0.020373625289436023,49.31794414318132,0.05
Ro Khanna,CRM,8000.0,2024-06-06,240.96563720703125,2024-06-28,255.1996459960937,1.0590706996816852,1.007178897267872,0.06344556995044655,15.874692244935584,0.05
Ro Khanna,EFX,8000.0,2024-06-06,237.5113067626953,2024-06-28,240.9295959472656,1.014392111395293,1.007152977286646,0.06345081269590885,15.872972062839862,0.05
Ro Khanna,UNH,8000.0,2024-06-06,490.5372924804688,2024-06-28,499.8222961425781,1.0189282319702104,1.0071493595284708,0.06346646688575908,15.868999945142056,0.05
Ro Khanna,PFE,32500.0,2024-06-06,26.53714370727539,2024-06-28,25.78157424926757,0.9715278529467105,1.007043808001066,0.06347117134961605,15.866160755943852,0.05
Ro Khanna,SPGI,8000.0,2024-06-06,431.5308227539063,2024-06-28,442.7891845703125,1.0260893572898422,1.0071434700922501,0.06348179252627378,15.865076111003239,0.05
Ro Khanna,BAX,8000.0,2024-06-06,32.55739974975586,2024-06-28,32.68442153930664,1.0039014721853434,1.007061637295772,0.06348211663195197,15.8637060439301,0.05
Ro Khanna,BKNG,8000.0,2024-06-06,3771.987548828125,2024-06-28,3930.942138671875,1.0421408044926166,1.00713399240981,0.06349626150790906,15.861311650361682,0.05
Ro Khanna,HD,32500.0,2024-06-06,323.3034973144531,2024-06-28,336.134033203125,1.0396857318131407,1.00706322452084,0.06349802537307847,15.859756560993924,0.05
Ro Khanna,CAT,8000.0,2024-06-06,321.8634948730469,2024-06-28,326.57928466796875,1.0146515211263145,1.007146990570097,0.063508573498815,15.85844138963205,0.05
Earl Blumenauer,NWN,8000.0,2024-06-07,34.018245697021484,2024-06-14,33.358970642089844,0.9806199572781213,1.0210279480641022,0.049692020087802866,20.547120971536398,0.05
Virginia Foxx,HTGC,8000.0,2024-06-07,17.548898696899414,2024-06-20,17.55776596069336,1.0005052889042838,0.9575507190643954,0.09377312101019787,10.211355970121344,0.05
Virginia Foxx,ET,8000.0,2024-06-07,14.109942436218262,2024-06-19,14.31047248840332,1.0142119681275472,0.9567402554825107,0.09447936259056176,10.126446974760672,0.05
Virginia Foxx,ARLP,8000.0,2024-06-07,21.57521247863769,2024-06-14,20.61884880065918,0.9556730354834078,0.955635030239337,0.09505454375840472,10.05354391756617,0.05
Kevin Hern,TXN,8000.0,2024-06-10,190.610107421875,2024-06-20,185.9225006103516,0.9754073544423938,1.0077622581930077,0.04128403153560851,24.41046139895004,0.05
Kevin Hern,TXN,8000.0,2024-06-10,190.610107421875,2024-06-20,185.9225006103516,0.9754073544423938,1.008187980610779,0.04138785679282496,24.359511671683357,0.05
Kevin Hern,MMC,8000.0,2024-06-10,205.7045745849609,2024-06-14,204.98817443847656,0.9965173348821736,1.0086250556263574,0.04148961196884422,24.31030341724487,0.05
Kevin Hern,OKE,8000.0,2024-06-10,75.50907897949219,2024-06-14,73.69731903076172,0.9760060647909302,1.008788673474252,0.04174845198626953,24.163498895863928,0.05
Kevin Hern,OKE,8000.0,2024-06-10,75.50907897949219,2024-06-14,73.69731903076172,0.9760060647909302,1.00923775030553,0.04185701610760516,24.111555102518594,0.05
