politician_name,ticker,est_trade_size,report_date,open_price,close_date,close_price,return_factor,pct_trade_size
Ro Khanna,FAST,8000.0,2023-04-12,24.356290817260746,2023-04-13,24.25434303283692,0.9958143140435991,0.05
Ro Khanna,INVH,8000.0,2023-04-12,29.44882202148437,2023-04-13,29.679176330566406,1.0078221909492333,0.05
Ro Khanna,LNC,8000.0,2023-04-12,17.969261169433594,2023-04-13,18.05636215209961,1.0048472211430806,0.05
Ro Khanna,NTRS,8000.0,2023-04-12,82.26445007324219,2023-04-13,82.5512924194336,1.0034868323551185,0.05
Ro Khanna,NKE,8000.0,2023-04-12,118.96859741210938,2023-04-13,121.63350677490234,1.0224001074297082,0.05
Ro Khanna,TECH,8000.0,2023-04-12,80.2558822631836,2023-04-13,82.55821990966797,1.0286874629193448,0.05
Ro Khanna,EBAY,8000.0,2023-04-12,40.88654708862305,2023-04-13,41.67981719970703,1.0194017388987273,0.05
Ro Khanna,L,8000.0,2023-04-12,56.11994171142578,2023-04-13,56.23894119262695,1.0021204491232916,0.05
Ro Khanna,ELAN,8000.0,2023-04-12,9.220000267028809,2023-04-13,9.56999969482422,1.0379608912861995,0.05
Ro Khanna,IP,8000.0,2023-04-12,32.59294509887695,2023-04-13,32.5303840637207,0.9980805344541139,0.05
Ro Khanna,META,8000.0,2023-04-12,212.83238220214844,2023-04-13,219.14773559570312,1.0296728971795108,0.05
Ro Khanna,LLY,8000.0,2023-04-12,362.0846862792969,2023-04-13,368.0695190429688,1.0165288204402423,0.05
Ro Khanna,CME,8000.0,2023-04-12,174.11656188964844,2023-04-13,172.47288513183594,0.9905599057322633,0.05
Ro Khanna,OGN,8000.0,2023-04-12,20.657276153564453,2023-04-13,20.981000900268555,1.0156712213312906,0.05
Ro Khanna,CUZ,8000.0,2023-04-12,18.180673599243164,2023-04-13,18.180673599243164,1.0,0.05
Ro Khanna,GEN,8000.0,2023-04-12,16.701719284057617,2023-04-13,16.796558380126953,1.0056784031904944,0.05
Ro Khanna,MRNA,8000.0,2023-04-12,155.55999755859375,2023-04-13,160.52999877929688,1.03194909551751,0.05
Ro Khanna,WST,8000.0,2023-04-12,356.46356201171875,2023-04-13,364.3823547363281,1.0222148729029112,0.05
Ro Khanna,MA,8000.0,2023-04-12,357.0818176269531,2023-04-13,364.8496398925781,1.0217536202690112,0.05
Ro Khanna,UNP,8000.0,2023-04-12,188.7352600097656,2023-04-13,187.96600341796875,0.9959241500938562,0.05
Ro Khanna,TYL,8000.0,2023-04-12,359.010009765625,2023-04-13,363.4599914550781,1.0123951465652956,0.05
Ro Khanna,LYB,8000.0,2023-04-12,84.64502716064453,2023-04-13,83.6436767578125,0.9881700031718154,0.05
Ro Khanna,TRV,8000.0,2023-04-12,166.41465759277344,2023-04-13,165.80198669433594,0.9963184078415932,0.05
Ro Khanna,ENPH,8000.0,2023-04-12,196.02999877929688,2023-04-13,209.69000244140625,1.0696832308686013,0.05
Ro Khanna,MOS,8000.0,2023-04-12,43.96958160400391,2023-04-13,43.96018600463867,0.9997863159251807,0.05
Ro Khanna,CINF,8000.0,2023-04-12,104.06852722167967,2023-04-13,104.1815948486328,1.001086472826816,0.05
Ro Khanna,DEI,8000.0,2023-04-12,10.891783714294434,2023-04-13,10.918435096740724,1.0024469254206099,0.05
Ro Khanna,EA,8000.0,2023-04-12,124.57550811767578,2023-04-13,126.69901275634766,1.0170459239601575,0.05
Ro Khanna,SYY,8000.0,2023-04-12,70.33219909667969,2023-04-13,70.17240905761719,0.9977280670714866,0.05
Ro Khanna,ILMN,8000.0,2023-04-12,220.7003936767578,2023-04-13,226.3326873779297,1.0255200890553056,0.05
Ro Khanna,VTRS,8000.0,2023-04-12,8.854912757873535,2023-04-13,8.945085525512695,1.0101833603678343,0.05
Ro Khanna,WBS,8000.0,2023-04-12,33.9508056640625,2023-04-13,35.08769989013672,1.0334865168539327,0.05
Ro Khanna,WBD,8000.0,2023-04-12,14.0600004196167,2023-04-13,14.039999961853027,0.9985774923778973,0.05
Ro Khanna,FDX,8000.0,2023-04-12,218.83157348632807,2023-04-13,220.3573760986328,1.00697249756055,0.05
Ro Khanna,VZ,8000.0,2023-04-12,33.64165496826172,2023-04-13,33.74463653564453,1.003061132619069,0.05
Ro Khanna,CTSH,8000.0,2023-04-12,57.87660598754883,2023-04-13,58.19345474243164,1.0054745565928827,0.05
Ro Khanna,INTC,8000.0,2023-04-12,31.252397537231445,2023-04-13,31.35976219177246,1.003435405376919,0.05
Ro Khanna,ECL,8000.0,2023-04-12,160.42494201660156,2023-04-13,162.86669921875,1.015220558420995,0.05
Ro Khanna,AVTR,8000.0,2023-04-12,21.290000915527344,2023-04-13,21.489999771118164,1.0093940275711757,0.05
Ro Khanna,CSX,32500.0,2023-04-12,29.197948455810547,2023-04-13,29.44965934753418,1.0086208417041556,0.05
Ro Khanna,CNC,32500.0,2023-04-12,67.18000030517578,2023-04-13,69.36000061035156,1.0324501383636913,0.05
Ro Khanna,ICE,32500.0,2023-04-12,104.04904174804688,2023-04-13,104.45712280273438,1.0039220068520733,0.05
Ro Khanna,MSFT,32500.0,2023-04-12,278.5404663085937,2023-04-13,284.779541015625,1.0223991680265196,0.05
Ro Khanna,PG,8000.0,2023-04-12,141.91525268554688,2023-04-13,142.57286071777344,1.0046338079930257,0.05
Ro Khanna,MO,32500.0,2023-04-12,37.30619430541992,2023-04-13,37.422698974609375,1.00312293095982,0.05
Ro Khanna,NOW,32500.0,2023-04-12,471.4299926757813,2023-04-13,483.5,1.0256029686522716,0.05
Ro Khanna,ZTS,32500.0,2023-04-12,166.99720764160156,2023-04-13,169.0329132080078,1.0121900575174596,0.05
Ro Khanna,IBM,32500.0,2023-04-12,117.26712036132812,2023-04-13,116.68325805664062,0.9950210911388591,0.05
Ro Khanna,GOOGL,32500.0,2023-04-12,104.01618194580078,2023-04-13,106.78955078125,1.0266628594086862,0.05
Ro Khanna,ADP,8000.0,2023-04-12,205.3322296142578,2023-04-13,206.89401245117188,1.0076061261295806,0.05
Ro Khanna,GPN,8000.0,2023-04-12,102.99077606201172,2023-04-13,104.70382690429688,1.0166330511118171,0.05
Ro Khanna,MET,32500.0,2023-04-12,55.47703552246094,2023-04-13,55.264408111572266,0.9961672896021528,0.05
Ro Khanna,V,8000.0,2023-04-12,223.5970916748047,2023-04-13,228.38682556152344,1.0214212709603792,0.05
Ro Khanna,NEM,8000.0,2023-04-12,46.56135559082031,2023-04-13,47.78837966918945,1.0263528426696205,0.05
Ro Khanna,FTNT,8000.0,2023-04-12,67.19000244140625,2023-04-13,68.38999938964844,1.0178597544967893,0.05
Ro Khanna,C,8000.0,2023-04-12,42.73979949951172,2023-04-13,43.08594131469727,1.008098817009881,0.05
Ro Khanna,CMCSA,8000.0,2023-04-12,35.10646057128906,2023-04-13,35.488861083984375,1.0108925965897015,0.05
Ro Khanna,CRM,8000.0,2023-04-12,188.6667938232422,2023-04-13,192.3346405029297,1.0194408703585849,0.05
Ro Khanna,JPM,8000.0,2023-04-12,121.75809478759766,2023-04-13,122.22238159179688,1.003813190449548,0.05
Ro Khanna,COF,8000.0,2023-04-12,91.6431121826172,2023-04-13,91.8250732421875,1.0019855399411546,0.05
Ro Khanna,CMG,8000.0,2023-04-12,33.915401458740234,2023-04-13,34.3577995300293,1.0130441643696084,0.05
Ro Khanna,AVB,8000.0,2023-04-12,157.4639892578125,2023-04-13,157.44546508789062,0.9998823593253976,0.05
Ro Khanna,AAP,8000.0,2023-04-12,114.67845153808594,2023-04-13,117.94157409667967,1.0284545397572797,0.05
Ro Khanna,RF,8000.0,2023-04-12,16.477432250976562,2023-04-13,16.531368255615234,1.0032733258323958,0.05
Ro Khanna,TROW,8000.0,2023-04-12,99.40328216552734,2023-04-13,101.26692962646484,1.0187483493536373,0.05
Ro Khanna,WM,8000.0,2023-04-12,159.90863037109375,2023-04-13,161.21304321289062,1.0081572385353421,0.05
Ro Khanna,UDR,8000.0,2023-04-12,36.7288703918457,2023-04-13,36.537994384765625,0.9948031070641787,0.05
Ro Khanna,ABT,8000.0,2023-04-12,97.61822509765624,2023-04-13,99.1104965209961,1.015286811677297,0.05
Ro Khanna,MCK,8000.0,2023-04-12,358.58843994140625,2023-04-13,360.3291931152344,1.0048544598206026,0.05
Ro Khanna,EWBC,8000.0,2023-04-12,49.53407669067383,2023-04-13,50.22255325317383,1.0138990490687723,0.05
Ro Khanna,ELAN,8000.0,2023-04-12,9.220000267028809,2023-04-13,9.56999969482422,1.0379608912861995,0.05
Ro Khanna,TFC,8000.0,2023-04-12,28.84203338623047,2023-04-14,28.876771926879883,1.0012044414547414,0.05
Ro Khanna,WFC,8000.0,2023-04-12,36.65764236450195,2023-04-14,37.07855987548828,1.0114823944977414,0.05
Ro Khanna,TFC,8000.0,2023-04-12,28.84203338623047,2023-04-14,28.876771926879883,1.0012044414547414,0.05
Ro Khanna,WFC,8000.0,2023-04-12,36.65764236450195,2023-04-14,37.07855987548828,1.0114823944977414,0.05
Ro Khanna,AVTR,32500.0,2023-04-12,21.290000915527344,2023-04-14,20.690000534057617,0.9718177381085911,0.05
Ro Khanna,AIG,8000.0,2023-04-12,48.86337661743164,2023-04-15,49.43465423583984,1.0116913250363544,0.05
Ro Khanna,AIG,8000.0,2023-04-12,48.86337661743164,2023-04-15,49.43465423583984,1.0116913250363544,0.05
Tommy Tuberville,CLF,75000.0,2023-04-12,18.030000686645508,2023-04-20,16.56999969482422,0.9190237972146786,0.05
Ro Khanna,IT,8000.0,2023-04-12,320.25,2023-04-21,302.7200012207031,0.9452615182535616,0.05
Ro Khanna,RRX,8000.0,2023-04-12,130.09689331054688,2023-04-22,126.41620635986328,0.9717081103397478,0.05
Ro Khanna,RRX,8000.0,2023-04-12,130.09689331054688,2023-04-22,126.41620635986328,0.9717081103397478,0.05
Ro Khanna,CFG,8000.0,2023-04-12,26.09119033813477,2023-04-23,25.39850425720215,0.9734513423130338,0.05
Ro Khanna,IP,8000.0,2023-04-12,32.59294509887695,2023-04-23,32.51251220703125,0.9975321993271337,0.05
Ro Khanna,TRMB,8000.0,2023-04-12,49.11000061035156,2023-04-23,47.5099983215332,0.9674200311762752,0.05
Ro Khanna,LYB,8000.0,2023-04-12,84.64502716064453,2023-04-23,82.84258270263672,0.978705843468075,0.05
Ro Khanna,TRU,8000.0,2023-04-12,61.91160583496094,2023-04-23,63.06745529174805,1.0186693502970716,0.05
Ro Khanna,HIW,8000.0,2023-04-12,18.858720779418945,2023-04-23,18.735456466674805,0.9934638030762584,0.05
Ro Khanna,MO,8000.0,2023-04-12,37.30619430541992,2023-04-23,38.83738327026367,1.041043826457026,0.05
Ro Khanna,EMR,8000.0,2023-04-12,79.64378356933594,2023-04-23,81.50061798095703,1.0233142415943182,0.05
Ro Khanna,NTAP,8000.0,2023-04-12,63.305137634277344,2023-04-23,60.34962463378906,0.9533132205230689,0.05
Ro Khanna,DOW,8000.0,2023-04-12,49.60313415527344,2023-04-23,48.29526138305664,0.9736332634118896,0.05
Ro Khanna,BF-A,8000.0,2023-04-12,60.83099365234375,2023-04-23,61.79838180541992,1.015902882642439,0.05
Ro Khanna,SHW,8000.0,2023-04-12,220.85682678222656,2023-04-23,231.40174865722656,1.0477455101960589,0.05
Ro Khanna,AXP,8000.0,2023-04-12,154.95204162597656,2023-04-23,156.2166748046875,1.008161448958275,0.05
Ro Khanna,MMC,8000.0,2023-04-12,164.5126190185547,2023-04-23,173.40179443359375,1.0540333955417516,0.05
Ro Khanna,L,8000.0,2023-04-12,56.11994171142578,2023-04-23,56.159610748291016,1.0007068616904347,0.05
Ro Khanna,CMCSA,8000.0,2023-04-12,35.10646057128906,2023-04-23,34.705406188964844,0.9885760519346627,0.05
Ro Khanna,FDX,8000.0,2023-04-12,218.83157348632807,2023-04-23,221.39683532714844,1.0117225398508622,0.05
Ro Khanna,GLW,8000.0,2023-04-12,32.47270202636719,2023-04-23,31.463197708129883,0.9689122168701081,0.05
Ro Khanna,CME,8000.0,2023-04-12,174.11656188964844,2023-04-23,170.01199340820312,0.9764263178821168,0.05
Ro Khanna,EWBC,8000.0,2023-04-12,49.53407669067383,2023-04-23,49.98995208740234,1.0092032682788319,0.05
Ro Khanna,WDC,8000.0,2023-04-12,28.6691837310791,2023-04-23,24.821475982666016,0.8657894209857834,0.05
Ro Khanna,LH,8000.0,2023-04-12,192.2062530517578,2023-04-23,194.0506591796875,1.0095959735890228,0.05
Ro Khanna,KMB,8000.0,2023-04-12,125.9675750732422,2023-04-23,131.21893310546875,1.041688172763294,0.05
Ro Khanna,CTSH,8000.0,2023-04-12,57.87660598754883,2023-04-23,57.127708435058594,0.987060444549023,0.05
Ro Khanna,GPN,8000.0,2023-04-12,102.99077606201172,2023-04-23,105.95686340332033,1.0287995435583737,0.05
Ro Khanna,SYY,8000.0,2023-04-12,70.33219909667969,2023-04-23,70.96192932128906,1.0089536546943987,0.05
Ro Khanna,CE,8000.0,2023-04-12,105.36930847167967,2023-04-23,101.54502868652344,0.9637059420753047,0.05
Ro Khanna,CSCO,8000.0,2023-04-12,46.89903259277344,2023-04-23,44.35332107543945,0.9457193170818997,0.05
Ro Khanna,CCK,8000.0,2023-04-12,74.77525329589844,2023-04-23,76.82588958740234,1.027423996591348,0.05
Ro Khanna,VRTX,8000.0,2023-04-12,326.3699951171875,2023-04-23,332.8399963378906,1.0198241300288036,0.05
Ro Khanna,WM,8000.0,2023-04-12,159.90863037109375,2023-04-23,160.0728759765625,1.001027121582416,0.05
Ro Khanna,ALL,8000.0,2023-04-12,110.01248931884766,2023-04-23,109.8418960571289,0.9984493282283221,0.05
Ro Khanna,FAST,8000.0,2023-04-12,24.356290817260746,2023-04-23,25.449913024902344,1.044901016162386,0.05
Ro Khanna,ELS,8000.0,2023-04-12,61.8735580444336,2023-04-23,63.8975830078125,1.0327122768974328,0.05
Ro Khanna,T,8000.0,2023-04-12,17.36353302001953,2023-04-23,15.396194458007812,0.8866971048032997,0.05
Ro Khanna,MCD,8000.0,2023-04-12,270.8469543457031,2023-04-23,278.34674072265625,1.0276901263116311,0.05
Ro Khanna,CHTR,8000.0,2023-04-12,343.2799987792969,2023-04-23,330.8299865722656,0.963732194560407,0.05
Ro Khanna,UNP,32500.0,2023-04-12,188.7352600097656,2023-04-23,190.20730590820312,1.0077995277531149,0.05
Ro Khanna,PRU,32500.0,2023-04-12,74.96208190917969,2023-04-23,75.8721694946289,1.012140639137422,0.05
Ro Khanna,MRK,32500.0,2023-04-12,106.46769714355467,2023-04-23,108.51750183105467,1.0192528320090943,0.05
Ro Khanna,AMZN,32500.0,2023-04-12,97.83000183105467,2023-04-23,106.20999908447266,1.0856587661920893,0.05
Ro Khanna,BRK-B,32500.0,2023-04-12,314.54998779296875,2023-04-23,326.04998779296875,1.0365601667343542,0.05
Ro Khanna,MSFT,32500.0,2023-04-12,278.5404663085937,2023-04-23,276.8504638671875,0.9939326502041042,0.05
Ro Khanna,JNJ,32500.0,2023-04-12,152.7761688232422,2023-04-23,152.552490234375,0.9985359065449142,0.05
Ro Khanna,ELV,8000.0,2023-04-12,477.6810302734375,2023-04-23,448.5447692871094,0.9390047769540906,0.05
Ro Khanna,TSLA,8000.0,2023-04-12,180.5399932861328,2023-04-23,162.5500030517578,0.900354542464931,0.05
Ro Khanna,C,8000.0,2023-04-12,42.73979949951172,2023-04-23,44.66181182861328,1.0449700829580055,0.05
Ro Khanna,ABT,8000.0,2023-04-12,97.61822509765624,2023-04-23,105.60562133789062,1.08182279725168,0.05
Ro Khanna,KR,8000.0,2023-04-12,44.75223159790039,2023-04-23,45.62230682373047,1.019442052267867,0.05
Ro Khanna,PNC,8000.0,2023-04-12,107.98121643066406,2023-04-23,113.50102996826172,1.0511182751968904,0.05
Ro Khanna,DIS,8000.0,2023-04-12,96.33404541015624,2023-04-23,98.04550170898438,1.0177658510191425,0.05
Ro Khanna,GOOGL,8000.0,2023-04-12,104.01618194580078,2023-04-23,105.3382568359375,1.0127102808948092,0.05
Ro Khanna,FIS,8000.0,2023-04-12,52.25807189941406,2023-04-23,52.77772903442383,1.0099440548822773,0.05
Ro Khanna,TGT,8000.0,2023-04-12,150.11538696289062,2023-04-23,150.51016235351562,1.0026298129632947,0.05
Ro Khanna,K,8000.0,2023-04-12,59.44530487060547,2023-04-23,58.79320526123047,0.9890302588102723,0.05
Ro Khanna,FITB,8000.0,2023-04-12,24.06372261047364,2023-04-23,24.674665451049805,1.0253885423492313,0.05
Ro Khanna,MTB,8000.0,2023-04-12,107.63104248046876,2023-04-23,115.18020629882812,1.0701392799361695,0.05
Ro Khanna,META,8000.0,2023-04-12,212.83238220214844,2023-04-23,211.6289978027344,0.9943458585250854,0.05
Ro Khanna,AMD,8000.0,2023-04-12,92.33000183105467,2023-04-23,87.56999969482422,0.9484457701523682,0.05
Ro Khanna,UNH,8000.0,2023-04-12,501.6252746582031,2023-04-23,470.5858459472656,0.938122279161298,0.05
Ro Khanna,AVB,8000.0,2023-04-12,157.4639892578125,2023-04-23,160.23204040527344,1.0175789471644139,0.05
Ro Khanna,JPM,8000.0,2023-04-12,121.75809478759766,2023-04-23,133.34645080566406,1.0951752410242772,0.05
Ro Khanna,EQR,8000.0,2023-04-12,54.62613296508789,2023-04-23,55.895652770996094,1.0232401551601606,0.05
Ro Khanna,USB,8000.0,2023-04-12,31.73938369750977,2023-04-23,29.399274826049805,0.9262711307263485,0.05
Ro Khanna,CNC,8000.0,2023-04-12,67.18000030517578,2023-04-23,67.66000366210938,1.0071450335628624,0.05
Ro Khanna,TFC,8000.0,2023-04-12,28.84203338623047,2023-04-23,27.63485145568848,0.9581450477372268,0.05
Ro Khanna,WFC,8000.0,2023-04-12,36.65764236450195,2023-04-23,38.7716064453125,1.0576677588752308,0.05
Ro Khanna,AVTR,8000.0,2023-04-12,21.290000915527344,2023-04-26,18.71999931335449,0.8792859797249475,0.05
Ro Khanna,FTV,8000.0,2023-04-12,50.09439468383789,2023-04-29,47.88314056396485,0.9558582525284718,0.05
Ro Khanna,CRI,8000.0,2023-04-12,63.727272033691406,2023-04-29,60.80656433105469,0.9541686375482604,0.05
Ro Khanna,ELAN,8000.0,2023-04-12,9.220000267028809,2023-04-30,9.600000381469728,1.0412147617608885,0.05
Thomas Kean Jr,WCC,32500.0,2023-04-13,134.0515899658203,2023-04-15,136.36013793945312,1.017221339741076,0.05
Jared Moskowitz,ADI,8000.0,2023-04-13,181.6986083984375,2023-04-26,173.5889434814453,0.9553674902164967,0.05
Jared Moskowitz,ADI,8000.0,2023-04-13,181.6986083984375,2023-04-26,173.5889434814453,0.9553674902164967,0.05
Jared Moskowitz,ADI,8000.0,2023-04-13,181.6986083984375,2023-04-26,173.5889434814453,0.9553674902164967,0.05
Michael Burgess,PSX,32500.0,2023-04-17,94.9742660522461,2023-05-05,85.39642333984375,0.8991532853001096,0.05
Michael Burgess,AMGN,32500.0,2023-04-17,230.8585205078125,2023-05-05,220.11915588378903,0.9534807526254591,0.05
Josh Gottheimer,MSFT,8000.0,2023-04-20,281.1147155761719,2023-04-23,276.8504638671875,0.9848309196470046,0.05
Josh Gottheimer,MSFT,8000.0,2023-04-20,281.1147155761719,2023-04-30,300.22509765625,1.0679807246693207,0.05
Josh Gottheimer,MRNA,8000.0,2023-04-20,141.13999938964844,2023-04-30,133.39999389648438,0.9451607940581319,0.05
Debbie Dingell,CTVA,32500.0,2023-04-20,60.30063629150391,2023-05-10,56.09157180786133,0.930198672145096,0.05
Debbie Dingell,BX,32500.0,2023-04-20,85.4931411743164,2023-05-10,77.5189208984375,0.9067267833846477,0.05
Michael McCaul,ADP,32500.0,2023-04-24,205.19883728027344,2023-04-26,200.780029296875,0.9784657260149923,0.05
Michael McCaul,INTU,32500.0,2023-04-24,436.0878601074219,2023-04-26,407.87115478515625,0.9352958247557843,0.05
Michael McCaul,ANET,32500.0,2023-04-24,39.13999938964844,2023-04-26,38.9900016784668,0.9961676618926747,0.05
Michael McCaul,EPAM,32500.0,2023-04-24,280.7900085449219,2023-04-26,275.4100036621094,0.9808397566897336,0.05
Michael McCaul,ADBE,32500.0,2023-04-24,377.3399963378906,2023-04-26,363.05999755859375,0.9621561485188816,0.05
Michael McCaul,RHI,8000.0,2023-04-24,67.78204345703125,2023-04-26,65.70747375488281,0.9693935208155304,0.05
Michael McCaul,ADP,32500.0,2023-04-24,205.19883728027344,2023-04-26,200.780029296875,0.9784657260149923,0.05
Michael McCaul,INTU,32500.0,2023-04-24,436.0878601074219,2023-04-26,407.87115478515625,0.9352958247557843,0.05
Michael McCaul,ANET,32500.0,2023-04-24,39.13999938964844,2023-04-26,38.9900016784668,0.9961676618926747,0.05
Michael McCaul,EPAM,32500.0,2023-04-24,280.7900085449219,2023-04-26,275.4100036621094,0.9808397566897336,0.05
Michael McCaul,ADBE,32500.0,2023-04-24,377.3399963378906,2023-04-26,363.05999755859375,0.9621561485188816,0.05
Michael McCaul,RHI,8000.0,2023-04-24,67.78204345703125,2023-04-26,65.70747375488281,0.9693935208155304,0.05
Michael McCaul,ADSK,32500.0,2023-04-24,195.83999633789065,2023-04-27,190.1100006103516,0.9707414428375863,0.05
Michael McCaul,ADSK,32500.0,2023-04-24,195.83999633789065,2023-04-27,190.1100006103516,0.9707414428375863,0.05
Michael McCaul,FIS,8000.0,2023-04-24,52.77772903442383,2023-04-29,53.56192779541016,1.014858516562447,0.05
Michael McCaul,FIS,32500.0,2023-04-24,52.77772903442383,2023-04-29,53.56192779541016,1.014858516562447,0.05
Michael McCaul,TSN,175000.0,2023-04-24,56.290672302246094,2023-04-30,57.60298156738281,1.023313085658143,0.05
Michael McCaul,TSN,32500.0,2023-04-24,56.290672302246094,2023-04-30,57.60298156738281,1.023313085658143,0.05
Lois Frankel,CI,8000.0,2023-05-01,244.943359375,2023-05-05,250.55523681640625,1.0229109188986611,0.05
Bob Latta,FMAO,8000.0,2023-05-01,20.07389259338379,2023-05-20,19.7885684967041,0.9857863094886874,0.05
Doug Lamborn,NTAP,8000.0,2023-05-04,59.5964469909668,2023-05-14,61.7320442199707,1.0358343045069047,0.05
Doug Lamborn,NTAP,8000.0,2023-05-04,59.5964469909668,2023-05-14,61.7320442199707,1.0358343045069047,0.05
Rob Wittman,XOM,8000.0,2023-05-08,100.0401840209961,2023-05-20,97.07948303222656,0.9704048826204863,0.05
Ro Khanna,FERG,8000.0,2023-05-10,139.31509399414062,2023-05-14,141.76695251464844,1.0175993745560041,0.05
Ro Khanna,FERG,8000.0,2023-05-10,139.31509399414062,2023-05-14,141.76695251464844,1.0175993745560041,0.05
Ro Khanna,FERG,8000.0,2023-05-10,139.31509399414062,2023-05-17,141.0746612548828,1.0126301265016997,0.05
Ro Khanna,FERG,8000.0,2023-05-10,139.31509399414062,2023-05-17,141.0746612548828,1.0126301265016997,0.05
Ro Khanna,LNC,8000.0,2023-05-10,17.551170349121094,2023-05-17,18.25669860839844,1.0401983597243518,0.05
Ro Khanna,LUMN,8000.0,2023-05-10,2.359999895095825,2023-05-17,2.640000104904175,1.1186441619722955,0.05
Ro Khanna,DEI,8000.0,2023-05-10,10.216599464416504,2023-05-17,9.505877494812012,0.930434586177145,0.05
Ro Khanna,PFE,8000.0,2023-05-10,33.06517791748047,2023-05-17,32.07035446166992,0.9699132586465045,0.05
Ro Khanna,HRL,8000.0,2023-05-10,37.058868408203125,2023-05-17,36.33855438232422,0.9805629783957607,0.05
Ro Khanna,MKC,8000.0,2023-05-10,84.57989501953125,2023-05-17,84.35186004638672,0.9973039104258539,0.05
Ro Khanna,CVS,8000.0,2023-05-10,63.61934280395508,2023-05-17,63.36379623413086,0.9959831938124276,0.05
Ro Khanna,ABBV,32500.0,2023-05-10,134.6133575439453,2023-05-17,131.79087829589844,0.9790326955694165,0.05
Ro Khanna,AMZN,32500.0,2023-05-10,110.19000244140624,2023-05-17,115.5,1.0481894676553563,0.05
Ro Khanna,NCLH,8000.0,2023-05-10,14.079999923706056,2023-05-25,14.479999542236328,1.0284090639700079,0.05
Ro Khanna,EW,8000.0,2023-05-10,88.8499984741211,2023-05-25,81.6500015258789,0.9189645799449361,0.05
Ro Khanna,ALB,8000.0,2023-05-10,187.9495391845703,2023-05-25,198.0567321777344,1.0537760988242628,0.05
Ro Khanna,ALGN,8000.0,2023-05-10,305.260009765625,2023-05-25,280.0799865722656,0.9175128664488601,0.05
Ro Khanna,MRNA,8000.0,2023-05-10,130.8300018310547,2023-05-25,126.47000122070312,0.966674305974697,0.05
Ro Khanna,SWK,8000.0,2023-05-10,74.4337387084961,2023-05-25,71.14085388183594,0.955760856786248,0.05
Ro Khanna,MMM,8000.0,2023-05-10,77.14765167236328,2023-05-25,75.3319091796875,0.9764640601066249,0.05
Ro Khanna,WBD,8000.0,2023-05-10,13.039999961853027,2023-05-25,11.09000015258789,0.850460136888832,0.05
Ro Khanna,TRMB,8000.0,2023-05-10,47.65999984741211,2023-05-25,46.400001525878906,0.973562771179874,0.05
Ro Khanna,OGN,8000.0,2023-05-10,18.8111572265625,2023-05-25,17.609386444091797,0.9361139366389576,0.05
Ro Khanna,INTC,8000.0,2023-05-10,29.37132835388184,2023-05-25,26.85266494750977,0.9142475486288589,0.05
Ro Khanna,F,8000.0,2023-05-10,10.193669319152832,2023-05-25,9.756428718566896,0.9571066524823983,0.05
Ro Khanna,GNRC,8000.0,2023-05-10,112.83999633789062,2023-05-25,116.43000030517578,1.0318149954253382,0.05
Ro Khanna,BAC,8000.0,2023-05-10,25.690645217895508,2023-05-25,26.489952087402344,1.031112759634003,0.05
Ro Khanna,GM,8000.0,2023-05-10,32.28277969360352,2023-05-25,31.62891960144043,0.9797458552711726,0.05
Ro Khanna,CVS,8000.0,2023-05-10,63.61934280395508,2023-05-25,61.757572174072266,0.9707357770793088,0.05
Ro Khanna,BMY,8000.0,2023-05-10,61.77861785888672,2023-05-25,58.23370742797852,0.9426191366241732,0.05
Ro Khanna,AAPL,32500.0,2023-05-10,171.40760803222656,2023-05-25,171.08099365234375,0.9980945164358084,0.05
Ro Khanna,PM,8000.0,2023-05-10,85.52021789550781,2023-05-25,81.6174087524414,0.9543639008516673,0.05
Ro Khanna,CCL,8000.0,2023-05-10,10.489999771118164,2023-05-25,11.0,1.0486177540523887,0.05
Ro Khanna,EXPE,8000.0,2023-05-10,90.62266540527344,2023-05-25,95.3613739013672,1.0522905442573531,0.05
Ro Khanna,KMX,8000.0,2023-05-10,73.41000366210938,2023-05-25,71.0199966430664,0.9674430336491514,0.05
Ro Khanna,MTCH,8000.0,2023-05-10,31.790328979492188,2023-05-25,33.04779815673828,1.0395550853864168,0.05
Ro Khanna,DG,8000.0,2023-05-10,207.9532165527344,2023-05-25,194.066146850586,0.9332202216808374,0.05
Ro Khanna,VFC,8000.0,2023-05-10,19.955867767333984,2023-05-25,16.280031204223633,0.8158017177720843,0.05
Ro Khanna,ABT,8000.0,2023-05-10,105.8830108642578,2023-05-25,97.7043228149414,0.9227573150540507,0.05
Ro Khanna,ZION,8000.0,2023-05-10,21.449012756347656,2023-05-25,26.02534484863281,1.2133586353959729,0.05
Ro Khanna,CZR,8000.0,2023-05-10,44.65999984741211,2023-05-25,41.400001525878906,0.9270040677861285,0.05
Ro Khanna,RCL,8000.0,2023-05-10,76.31961059570312,2023-05-25,77.05154418945312,1.0095903737982543,0.05
Ro Khanna,SCHW,8000.0,2023-05-10,45.79016876220703,2023-05-25,52.508636474609375,1.1467229297033612,0.05
Ro Khanna,ZBRA,8000.0,2023-05-10,271.7699890136719,2023-05-25,259.69000244140625,0.9555506970578053,0.05
Ro Khanna,STZ,8000.0,2023-05-10,217.2439727783203,2023-05-25,222.9586334228516,1.0263052667075032,0.05
Ro Khanna,DLTR,8000.0,2023-05-10,154.1199951171875,2023-05-25,136.66000366210938,0.8867117051113182,0.05
